electrode_1_modified_mean_absolute_value_2,electrode_2_modified_mean_absolute_value_2,electrode_3_modified_mean_absolute_value_2,electrode_4_modified_mean_absolute_value_2,electrode_5_modified_mean_absolute_value_2,electrode_6_modified_mean_absolute_value_2,electrode_7_modified_mean_absolute_value_2,electrode_8_modified_mean_absolute_value_2
0.04029880555555554,0.0310197630222222,0.02451684573333333,0.015770897822222216,0.01499249146666667,0.013497994088888892,0.0070910344444444435,0.00875492608888889
0.031974409599999955,0.0261737032,0.025148069066666674,0.016102920755555552,0.01658407911111111,0.015992451688888895,0.007009760844444443,0.008234788800000004
0.03059534413333332,0.016889028133333334,0.022707736933333344,0.01744728666666667,0.011996605111111119,0.011495947511111113,0.007007673333333333,0.008913934355555557
0.019614122800000005,0.017777896444444448,0.021485593688888888,0.015523032800000015,0.014127847022222216,0.01295914506666667,0.007295872444444447,0.007782682977777775
0.022903630266666673,0.02348835035555556,0.026114055911111114,0.02087927622222223,0.01615359933333334,0.01398556142222222,0.007138227066666669,0.00858616848888889
0.028564079644444417,0.017691034977777777,0.022695884266666674,0.016081349644444454,0.013543140755555561,0.011607013866666672,0.0063639348888888895,0.008142404177777778
0.030648831911111098,0.022873062311111105,0.02249040671111112,0.018791026177777777,0.015143171955555567,0.013474347599999999,0.006663217466666669,0.00754378657777778
0.030048142755555524,0.026807162177777788,0.02593153457777779,0.0169917796,0.01382853217777778,0.014224397733333335,0.007326436177777777,0.008119484622222221
0.03650845079999998,0.029657170133333324,0.02541957511111111,0.01730493364444445,0.014868813911111115,0.014103586399999998,0.006741709733333332,0.007693092444444442
0.03135919888888887,0.02996686826666665,0.023491762888888896,0.018898630800000003,0.012857718355555565,0.011954237555555561,0.0077090801333333315,0.00914450884444445
0.037921758444444426,0.032488403022222216,0.0288897615111111,0.019387633866666674,0.012675095600000009,0.012002875377777784,0.006683358888888883,0.008452825511111109
0.03510580351111108,0.02891685497777777,0.030219716666666643,0.019455714488888894,0.012991046577777785,0.012932719688888896,0.007670200044444447,0.009251426488888888
0.038838446933333326,0.031979229911111094,0.02772860377777778,0.01618411484444445,0.014933414933333338,0.013300758355555565,0.0067083805777777795,0.009899358222222227
