electrode_1_modified_mean_absolute_value_2,electrode_2_modified_mean_absolute_value_2,electrode_3_modified_mean_absolute_value_2,electrode_4_modified_mean_absolute_value_2,electrode_5_modified_mean_absolute_value_2,electrode_6_modified_mean_absolute_value_2,electrode_7_modified_mean_absolute_value_2,electrode_8_modified_mean_absolute_value_2
0.010372992177777783,0.02392506257777779,0.014361980088888898,0.009618795244444448,0.014909874177777782,0.028780040533333325,0.017372291155555556,0.007789659866666665
0.009313255333333336,0.029284103422222228,0.028030653333333325,0.010912557377777783,0.01643619124444445,0.033833495333333304,0.012277878666666667,0.006905586622222219
0.011229921733333339,0.030469535377777753,0.010852166400000005,0.008938215822222222,0.015111175555555561,0.0318557777333333,0.015610559066666673,0.006056980266666667
0.011058418444444447,0.03232302275555554,0.012834792222222231,0.007685458177777775,0.010674381733333337,0.020620948799999997,0.013770923244444448,0.007780603288888892
0.010299378933333334,0.02698485977777777,0.030689075288888888,0.008982700577777778,0.010693832622222229,0.018152906577777773,0.010541786444444447,0.00697504715555555
0.012152181200000006,0.027868437111111095,0.011004922444444443,0.007561165155555559,0.010837582800000002,0.028861288355555553,0.012156300488888893,0.007826431466666669
0.010460483466666668,0.02793980075555556,0.012306289200000002,0.009167440311111108,0.016621657688888892,0.03911408973333331,0.015779171777777778,0.008442430533333338
0.00849173337777778,0.013594512666666668,0.007320169111111114,0.008129917066666666,0.010798667111111113,0.01894047528888889,0.01228405595555556,0.0067889232000000015
0.007547271644444439,0.022170978177777776,0.020618152355555565,0.0070597582666666655,0.011297262222222224,0.022748693155555555,0.014822342622222229,0.00615767657777778
0.009704920666666667,0.02427102884444445,0.00923339675555556,0.008207003644444443,0.012594545955555559,0.02868132026666665,0.014084841777777775,0.008144498222222222
0.008222279866666668,0.023405655066666666,0.0076611254666666675,0.008379888933333336,0.010294483288888894,0.028395251066666655,0.013953596000000006,0.0068187952
0.010786181600000003,0.02879872555555556,0.012076440533333337,0.008250055822222224,0.014938974666666664,0.031191107244444433,0.012711168044444452,0.00824658391111111
0.009334093066666665,0.02142511346666667,0.01123890946666667,0.009514641688888895,0.013296608266666668,0.02736832084444443,0.013695894888888886,0.00744448688888889
