electrode_1_modified_mean_absolute_value_2,electrode_2_modified_mean_absolute_value_2,electrode_3_modified_mean_absolute_value_2,electrode_4_modified_mean_absolute_value_2,electrode_5_modified_mean_absolute_value_2,electrode_6_modified_mean_absolute_value_2,electrode_7_modified_mean_absolute_value_2,electrode_8_modified_mean_absolute_value_2
0.0073597631555555555,0.00966395653333334,0.02558557106666666,0.0141250656,0.00708267968888889,0.013090331333333339,0.046407851911111075,0.010048662755555555
0.008205607955555555,0.011723674800000009,0.018534167733333336,0.014146632488888894,0.007309080533333332,0.01053064017777778,0.044160551155555526,0.011117421422222225
0.007908375111111114,0.01019657733333334,0.029189049999999977,0.01753760773333334,0.007362543733333333,0.012670233688888892,0.059646660622222236,0.009643088977777783
0.007097955777777777,0.010082687111111115,0.02235148764444445,0.016688262577777776,0.006628512000000001,0.011500751688888892,0.04513022595555551,0.009589654488888892
0.006762527644444442,0.010981256311111116,0.02746047573333332,0.01718275168888889,0.007870899466666666,0.010610503866666666,0.028685032177777774,0.008397967955555552
0.007443803022222219,0.007824369288888888,0.018927184311111126,0.015127180177777783,0.006895880044444447,0.009322984088888889,0.051743081466666646,0.009456306711111117
0.006624345244444444,0.007877818533333332,0.015649425600000003,0.014396579111111106,0.0062930787999999965,0.01021255453333333,0.03386412742222221,0.011160499466666671
0.007534099644444441,0.0076910300444444435,0.018166723111111116,0.015993156933333336,0.0077076886222222215,0.0117500368,0.04715307702222218,0.009094490311111113
0.006979920666666666,0.006456282000000001,0.015457038800000008,0.012550069777777784,0.0074396348,0.009525018311111112,0.03242106239999998,0.010154921422222223
0.0075833932444444455,0.0070868554222222255,0.018036918711111117,0.015066064711111125,0.00661114128888889,0.00786878,0.027803644888888885,0.008847972000000003
0.006305615022222223,0.007334087733333332,0.017370247822222226,0.011825049600000002,0.006902134000000001,0.007529917644444444,0.02686818582222223,0.0080750564
0.007313253022222219,0.006320183155555556,0.02022926648888889,0.011546604355555554,0.0067590640888888906,0.010125779111111106,0.039884197822222196,0.009322292044444446
