electrode_1_modified_mean_absolute_value_1,electrode_2_modified_mean_absolute_value_1,electrode_3_modified_mean_absolute_value_1,electrode_4_modified_mean_absolute_value_1,electrode_5_modified_mean_absolute_value_1,electrode_6_modified_mean_absolute_value_1,electrode_7_modified_mean_absolute_value_1,electrode_8_modified_mean_absolute_value_1
0.009843823333333335,0.010937553333333336,0.01669284333333333,0.015260503333333331,0.010078168333333337,0.009244846666666669,0.007500035,0.009218805
0.009843806666666666,0.011119858333333335,0.017942818333333325,0.015573041666666659,0.009817773333333335,0.009713620000000003,0.007812545,0.009036506666666668
0.008802136666666667,0.011328193333333333,0.015442813333333322,0.014270926666666668,0.00966152,0.009062558333333335,0.00781255,0.009166723333333333
0.009062548333333333,0.011562570000000005,0.014635495,0.014114673333333334,0.009791743333333337,0.008151086666666666,0.008307346666666666,0.008515671666666669
0.009088590000000002,0.01169278166666667,0.013984476666666664,0.014739701666666664,0.009166718333333334,0.009375045000000002,0.008020875000000002,0.008880273333333332
0.009062568333333333,0.011614648333333335,0.02054695166666666,0.016119936666666657,0.009661526666666668,0.009401096666666667,0.007682320000000001,0.008750045
0.008750038333333335,0.011510498333333336,0.01601571666666665,0.014609498333333326,0.008463595,0.009010478333333334,0.006927123333333332,0.008932338333333335
0.008541726666666666,0.010182375,0.01687507999999999,0.014531346666666669,0.009244846666666667,0.009583373333333334,0.008385453333333334,0.008802146666666668
0.00848963,0.010885486666666671,0.015625096666666657,0.014401131666666667,0.009010456666666668,0.009166721666666666,0.008072959999999999,0.008645891666666666
0.008671931666666667,0.010885500000000003,0.013802171666666668,0.014505308333333335,0.009166706666666668,0.00864588,0.008046919999999999,0.008229208333333333
0.009270910000000002,0.011015691666666669,0.014713651666666664,0.013776123333333338,0.009453185000000003,0.009244848333333333,0.008489636666666665,0.008724005
0.008229208333333333,0.010234433333333334,0.013828221666666668,0.013645903333333338,0.008697965,0.008932346666666669,0.007682321666666666,0.009010486666666666
0.008671911666666667,0.01091152666666667,0.014114661666666665,0.013515713333333335,0.009531318333333335,0.009166730000000001,0.007786504999999999,0.008437546666666667
0.00908859166666667,0.010286513333333337,0.014791744999999992,0.012760510000000004,0.009765703333333335,0.009140678333333334,0.007942756666666667,0.008567766666666669
