electrode_1_modified_mean_absolute_value_1,electrode_2_modified_mean_absolute_value_1,electrode_3_modified_mean_absolute_value_1,electrode_4_modified_mean_absolute_value_1,electrode_5_modified_mean_absolute_value_1,electrode_6_modified_mean_absolute_value_1,electrode_7_modified_mean_absolute_value_1,electrode_8_modified_mean_absolute_value_1
0.014010523333333339,0.02786467333333335,0.018958558333333323,0.015026106666666669,0.01804705333333333,0.03130227166666666,0.01958340500000001,0.010104243333333334
0.012942786666666671,0.03333344000000001,0.03523447333333334,0.016484459999999992,0.018958428333333336,0.035963708333333295,0.015364691666666671,0.009296921666666668
0.015208414999999998,0.034843869999999985,0.016510533333333327,0.01286464666666667,0.01770842333333333,0.03406273166666664,0.01778660666666667,0.009062556666666667
0.014166761666666666,0.036458473333333324,0.021015731666666662,0.01250008166666667,0.01369801166666667,0.02322930666666666,0.01614592166666667,0.010286516666666667
0.013802171666666668,0.030833496666666682,0.03526064000000002,0.012760498333333335,0.013645936666666672,0.02036471166666667,0.013203263333333338,0.009739639999999999
0.015182408333333335,0.031172279999999997,0.014010498333333335,0.012421956666666673,0.013750105000000007,0.031666855,0.015078188333333332,0.010000050000000002
0.013906333333333333,0.030703366666666673,0.01666673333333333,0.01359385166666667,0.019609524999999996,0.04182313499999999,0.018697936666666668,0.011119868333333336
0.01151050166666667,0.01776052833333333,0.011015683333333337,0.01164070166666667,0.013724035000000004,0.021849171666666667,0.014791714999999997,0.009713595
0.010390691666666669,0.02677099666666666,0.024088658333333336,0.010546933333333336,0.014453174999999999,0.025859469999999996,0.017187633333333334,0.009010466666666668
0.012708406666666672,0.02815125500000001,0.01489594833333333,0.012682360000000002,0.01598970166666667,0.031015713333333337,0.01658866666666667,0.010651103333333335
0.01187507166666667,0.02864597333333335,0.01932306999999999,0.013567770000000002,0.013307355000000005,0.030729289999999996,0.016744925000000004,0.009609436666666669
0.014062590000000003,0.03174491499999999,0.015338619999999996,0.012812590000000004,0.01822926,0.034244945,0.01554694166666667,0.010729230000000001
0.012369875,0.02526055333333333,0.013541695000000005,0.012786545000000003,0.01614593166666666,0.031276345000000004,0.017656339999999993,0.010520891666666669
0.010937581666666672,0.021432399999999997,0.010442771666666668,0.012109451666666668,0.015573030000000002,0.02643239833333333,0.016380280000000004,0.008984421666666666
0.011354233333333335,0.019088641666666652,0.011640706666666672,0.01098966166666667,0.015572978333333331,0.023281328333333334,0.01781270666666667,0.009531320000000001
0.01369799166666667,0.01911470333333333,0.012682355000000006,0.01070319666666667,0.016614708333333335,0.02492204,0.015599041666666669,0.011119861666666668
0.010781315000000003,0.031093866666666668,0.012343833333333337,0.012786548333333338,0.01442717666666666,0.03257832499999998,0.01596360166666667,0.009557355000000002
0.01255218833333334,0.02291678,0.012369881666666672,0.011145903333333335,0.01367198833333334,0.02169282,0.014583421666666662,0.009843811666666667
0.011458425000000003,0.020937531666666665,0.010599045000000005,0.010260483333333334,0.01289071333333334,0.020234528333333328,0.013776141666666668,0.008697955
0.011380275000000002,0.027604408333333334,0.013203220000000005,0.010520898333333336,0.013359475000000008,0.02062509666666667,0.014609473333333334,0.008281291666666666
0.013099033333333338,0.02500025166666666,0.014479263333333332,0.010260473333333336,0.011953231666666671,0.01789070666666667,0.015599054999999999,0.009687563333333333
0.012239650000000001,0.034244878333333346,0.024036611666666652,0.010963628333333338,0.014661586666666669,0.022291733333333334,0.01666675833333333,0.010156303333333335
0.011901123333333338,0.028099065000000013,0.016875119999999987,0.010078171666666667,0.012187573333333339,0.02236989,0.015599071666666665,0.009583405
