electrode_1_modified_mean_absolute_value_1,electrode_2_modified_mean_absolute_value_1,electrode_3_modified_mean_absolute_value_1,electrode_4_modified_mean_absolute_value_1,electrode_5_modified_mean_absolute_value_1,electrode_6_modified_mean_absolute_value_1,electrode_7_modified_mean_absolute_value_1,electrode_8_modified_mean_absolute_value_1
0.017578214999999998,0.014739664999999997,0.01523446166666666,0.01320321333333334,0.00958339,0.011250081666666668,0.011197953333333337,0.010755271666666668
0.019765748333333333,0.01877610333333334,0.02934901666666668,0.012708416666666672,0.01098962,0.014401170000000001,0.013854211666666675,0.011302208333333338
0.01752619,0.017135503333333336,0.018906304999999995,0.013099033333333334,0.010807355000000003,0.015807313333333333,0.015989700000000003,0.011640665000000003
0.018541813333333334,0.018411616666666665,0.02078139333333333,0.018672044999999988,0.010442761666666668,0.013463583333333338,0.011822980000000004,0.010599018333333337
0.01627611166666667,0.01609383666666667,0.01684905166666666,0.015677204999999996,0.01062507166666667,0.013385453333333335,0.015156351666666668,0.01132821666666667
0.01804701,0.021588685,0.017656399999999992,0.014974039999999992,0.01026047166666667,0.012109461666666672,0.012552130000000005,0.010703190000000001
0.016484439999999993,0.018411599999999997,0.014401139999999998,0.013229255000000006,0.010390690000000003,0.011927168333333339,0.012421936666666671,0.010572975000000002
0.021067816666666662,0.017682383333333336,0.01596362666666666,0.016093871666666655,0.009401093333333332,0.009791725000000001,0.009661520000000002,0.009947971666666666
0.01536471,0.01604178666666666,0.016640719999999994,0.01320321333333334,0.009895900000000003,0.012317800000000002,0.012812536666666673,0.010625035
0.017005289999999992,0.016380350000000002,0.01776043666666665,0.014010521666666668,0.009296933333333333,0.012187583333333338,0.013281320000000004,0.010390685
0.020130241666666663,0.016458423333333326,0.017916738333333328,0.012578215000000002,0.010156315,0.012369835000000006,0.014270901666666665,0.011067770000000005
0.015260501666666662,0.017604298333333334,0.017526204999999996,0.014062608333333337,0.010130271666666668,0.012942790000000006,0.013385505000000002,0.010885470000000003
0.018776201666666662,0.016640769999999992,0.013281321666666668,0.012317795000000005,0.010755293333333336,0.012005283333333337,0.010390686666666668,0.01015631666666667
0.014791719999999996,0.014661525,0.015234478333333327,0.013880305000000003,0.009140696666666668,0.011119835000000002,0.010338605,0.008802133333333333
0.01591156333333333,0.011875073333333337,0.018255349999999993,0.01401051166666667,0.009010466666666668,0.011979240000000004,0.010000055000000002,0.009114638333333333
0.017526203333333337,0.016588696666666663,0.020130334999999996,0.013281363333333338,0.009270896666666669,0.010130270000000002,0.009322966666666667,0.009531288333333334
0.019817856666666658,0.017005305,0.015078213333333333,0.014739669999999995,0.011796950000000002,0.015468806666666666,0.016328225000000002,0.011536511666666669
0.023151093333333327,0.020963739999999998,0.016145948333333326,0.013255323333333336,0.008906296666666667,0.01125008666666667,0.011953190000000002,0.010703180000000001
0.023541853333333328,0.01901059666666666,0.018984518333333325,0.014843843333333329,0.010677155000000002,0.013802155000000003,0.012734446666666671,0.011692733333333335
