electrode_1_standard_deviation,electrode_2_standard_deviation,electrode_3_standard_deviation,electrode_4_standard_deviation,electrode_5_standard_deviation,electrode_6_standard_deviation,electrode_7_standard_deviation,electrode_8_standard_deviation
0.02157051129489826,0.04915795424659168,0.03160190038158764,0.02528140206482953,0.03095133814981924,0.061866003642779895,0.03745666190412951,0.014351054604733952
0.019689830392387562,0.06602016413161134,0.0795825801912772,0.02659990381704102,0.03458038321187317,0.07548095348568817,0.029358949677819993,0.0126305900383421
0.025055876984917798,0.06897275917988557,0.027249570958062606,0.02015038281780164,0.03444759023744525,0.08155370303007597,0.034565273703550926,0.011375266939635111
0.025762050579917397,0.07483726204841008,0.036071330065144847,0.019545278696485473,0.022735159949806575,0.04524218743763097,0.02806943077434873,0.014448979414093194
0.02139171286781792,0.056568693252935606,0.06539027046316974,0.01894593966357846,0.0212895395198581,0.042243205384835954,0.023794528967863604,0.01326081696941993
0.023129909180617206,0.05315866905605238,0.02152818067243852,0.017596971800283013,0.020969550048931005,0.061175708951250046,0.023874203667906217,0.013873821047011126
0.019471271747909365,0.05406443136284386,0.024916825910612877,0.02153830590861985,0.03184595560546792,0.0994421429593387,0.032640558493878785,0.014932708089196533
0.016989202659049855,0.03176835654529974,0.014932305048570588,0.01854647587579466,0.020335358852541934,0.038211439083278745,0.02336843804110436,0.012960885501427833
0.01528362377733072,0.0509000299427776,0.049947535751918404,0.015201033049230204,0.021770959509886608,0.047392180273752145,0.028418690559752904,0.011265157544673852
0.01841590113997774,0.048604226254586824,0.024594582908307266,0.019355288518099877,0.023688909092283154,0.05839656768043212,0.028546038319101307,0.014907313170671935
0.018154706404252926,0.05106410575477379,0.0372967611756167,0.021794280198998442,0.02153899867919197,0.055315643057743225,0.027810818658276972,0.012556837863048518
0.021545016681369475,0.061060549671278115,0.02571164601747102,0.02047995391965736,0.028577905196350555,0.0655814921701915,0.025488290475256803,0.015765556003903645
0.018578932421075757,0.04184087281362315,0.02317883388791018,0.019110074914525235,0.025241033011332296,0.05941276207534166,0.028370022326480268,0.013124695103633201
0.016422152511140417,0.04378447703804385,0.0145880050328252,0.017809574868277084,0.02605901129125457,0.052756225744891534,0.027781319528173767,0.012497479080218095
