electrode_1_standard_deviation,electrode_2_standard_deviation,electrode_3_standard_deviation,electrode_4_standard_deviation,electrode_5_standard_deviation,electrode_6_standard_deviation,electrode_7_standard_deviation,electrode_8_standard_deviation
0.03494317047356067,0.025613252758349966,0.02520146265156163,0.019972158000221764,0.012463274321186851,0.01693931259385693,0.017615326499309882,0.014923941616330974
0.04383505798452041,0.03307667952736221,0.07174435037329853,0.01883674130427878,0.016655980831730952,0.02570698828340825,0.025206626167111078,0.02020083149896558
0.03256875812775113,0.03093435392739851,0.03323366168424151,0.02014524763131328,0.01623547696752872,0.02801906621332378,0.027741681378653352,0.019877137407429225
0.03199389048296305,0.029481482186423397,0.035819148580030026,0.037154825414114565,0.014515285090078895,0.02250393153708036,0.017982358910357116,0.015738926377148122
0.034216968045222666,0.029060749425887718,0.02788368803513963,0.025370734724302593,0.015030116550307327,0.023590960300196202,0.025545501266898682,0.018787904917745176
0.03887880959892919,0.04233366637417304,0.032605537088442854,0.026717164544541403,0.01470604715569604,0.019621297997145005,0.020661788572709124,0.01637748227696797
0.030997610037600033,0.0324941770573683,0.022152254686745896,0.020697958397512435,0.01348163703018995,0.01719750474099723,0.019027352694317608,0.014112771188682259
0.04674755541800008,0.03814245716419725,0.02762144133606757,0.027635101742317387,0.012405993176642044,0.014492110839886874,0.015088543961843667,0.014508827773617302
0.02892524842135827,0.029057347259148877,0.024710027402233336,0.02316850153223265,0.013287075704123998,0.019334408277053343,0.02113213581275263,0.01856021910378455
0.02874087829258007,0.027432487150113136,0.0312752324382296,0.020845290707522463,0.012619863952438455,0.0180284869116444,0.020550325648055368,0.015807141138527655
0.04630970983568732,0.03511633049216782,0.028759083567627623,0.019044427682373834,0.013829202572324987,0.020638644248310554,0.02241505028512589,0.017188305966985874
0.02415444459715299,0.03008182157572558,0.030641191686718427,0.021721110908339843,0.012827421421117082,0.0186066985269944,0.020125414286954857,0.01551402633275235
0.035923115076905876,0.031556119737026704,0.021531386576414183,0.018974862873323575,0.014509251288832545,0.01736981585944774,0.015001637718411133,0.013453854551484493
0.02963832226669478,0.022681207413035188,0.026121377332336864,0.022021993600643122,0.012402084419750666,0.016965106655295617,0.014035678218620812,0.011494354261443601
0.0299707360559502,0.018751616528663754,0.03113842528035828,0.02042749570512173,0.01233856984255694,0.01714723691721659,0.01493456775717515,0.012249765021612546
0.03971247375648054,0.03208990972074556,0.03790683916021311,0.021858153660772806,0.011707755510830796,0.0135142168916869,0.012327898719221735,0.012674200255103105
0.04125457811869033,0.033496044763244644,0.023218281581194926,0.022092550436170158,0.016581029369145198,0.02951672842766454,0.03111217650952473,0.01972482910946083
0.04191402121841874,0.03764432342526692,0.026020709903294127,0.021145397475843035,0.013685620800472378,0.016570982500007523,0.01701979015685368,0.015370320941034382
0.04983758371035625,0.036042874822403294,0.03372610054397715,0.023518731631556062,0.014854747558988975,0.02245676049329986,0.021130819547830814,0.0188958358342199
0.044857683911442514,0.029741494694290146,0.024925394847268165,0.01902471419072804,0.012826154676465673,0.014182078040069525,0.015742814979410626,0.015799553138274726
0.033615263678683734,0.03682077831383616,0.038304555111968515,0.02287068874596308,0.014648808115801323,0.023794378501827557,0.026593473518223523,0.017732605346994747
0.03832634442881235,0.03286762083895013,0.030724157945029546,0.02246062194322816,0.012114488808741466,0.015039589648939524,0.014103508878931512,0.01248013655244427
0.03302652890561045,0.025735834506176187,0.028162103614772224,0.019962632071204106,0.011845486534963435,0.015806324223144215,0.016241739012399503,0.015400307949204205
0.03157873900399603,0.03233043143839717,0.05382299372462387,0.032132867999410925,0.01306005910358457,0.01803512002199659,0.01692686245071917,0.014121248341628851
0.054776456712891615,0.04238731492468852,0.039185884722673064,0.027750863586482415,0.014883161044215557,0.017989893228156993,0.017291159752861832,0.015247259431516067
0.033588985857120224,0.025168611473911754,0.030076359604774866,0.023147945805541074,0.011323147630068338,0.016899637463719617,0.01585850509623429,0.013532630184629874
0.039046486049045724,0.028192716755982682,0.027487296073241827,0.022382397738527827,0.012485374501213634,0.013638005084285199,0.01347590648483639,0.01170728439247643
0.027080357812746862,0.030447292306560785,0.04078016135554476,0.030850863973722394,0.014958472424092047,0.021539434770084433,0.016116048119498776,0.012779070074314225
0.043039924355561886,0.0448285448848878,0.04603074082801442,0.022699199567237805,0.012134651436759755,0.019857715353620957,0.022900637675192705,0.01643105397587311
