electrode_1_standard_deviation,electrode_2_standard_deviation,electrode_3_standard_deviation,electrode_4_standard_deviation,electrode_5_standard_deviation,electrode_6_standard_deviation,electrode_7_standard_deviation,electrode_8_standard_deviation
0.03043401050189829,0.0726455088896115,0.05257966113392981,0.025431726481989426,0.020375345758986113,0.11272108664042628,0.29369181523413246,0.06261706890810995
0.03470140043153254,0.1047992332420797,0.04962725541499069,0.028490623231695995,0.016336682629764697,0.06060769148569805,0.27325467241822693,0.03486582999499654
0.029963607693237918,0.054659266274306645,0.056678544924286145,0.0274923121367542,0.015551656374974627,0.0778622518735317,0.25629925742150467,0.03316151968524312
0.03823632230860846,0.13053270196964267,0.047986110212023744,0.023148167978923422,0.017332516528420088,0.08436881455725484,0.2347635032754463,0.02539834052605187
0.042063759276460964,0.13704206921143774,0.0629827103172899,0.03446824082820397,0.020982422870107254,0.08797410571195872,0.2622767068145058,0.0412600913709099
0.016416205536227167,0.03459106892804445,0.03967552334417223,0.026801606248217456,0.016250552721709707,0.0794829958113667,0.25586261042961017,0.03642472170863889
0.02977394793085783,0.0928313438621801,0.03747249549013858,0.026903918151513426,0.01728907995361523,0.07789276852543259,0.29738346598023224,0.049832308881022726
0.041689994010836305,0.13543083897629504,0.05102658977511366,0.030289886262149544,0.017537664424845428,0.05901398345380149,0.26145336159186316,0.03270157733385502
0.023018568637670662,0.06156051288409009,0.05528715644250772,0.03628851147268636,0.015933160543247536,0.07979371770017876,0.2386451419456372,0.036062329803951784
0.046157142804855125,0.14286396705709284,0.06728031921276204,0.027902822922162476,0.020640365318320638,0.0723337466580753,0.2767364313007687,0.033670770223333014
0.04680090360192026,0.1567948162301726,0.07713991759426568,0.027674068122027565,0.019245744206090515,0.06803238029155505,0.2667894069874121,0.055933946898249855
0.048987997178617355,0.15415327409893806,0.06446536349753479,0.029093373862728412,0.022686285188209344,0.09891165255860314,0.20817976859080542,0.04469765770619567
0.03778948852171417,0.09355510154009947,0.05624619420908257,0.025231677350879788,0.020359277060074822,0.10078714269785738,0.24594703927674721,0.04173130032217769
0.02330357195543779,0.08468853567358847,0.07507991613642508,0.03654461318379678,0.015732042806778854,0.07005312080465669,0.20500574992510393,0.029540523375575122
0.025039414157104176,0.11256618137894624,0.04376860900774549,0.02705469943192228,0.01769494482210354,0.08645130263564088,0.30945688601834886,0.05044382075755651
0.025498782672800722,0.08576862851884481,0.05029112146385738,0.023312831265689286,0.013370444449074568,0.05048350525714106,0.2440067978862727,0.02416750720565942
0.02538293620479974,0.06714777719810207,0.04725359282170852,0.025897896929034603,0.016069846311225256,0.06346303222553401,0.25729230603757497,0.03146995757201974
0.026665780032187114,0.08172188347142086,0.05149290197679342,0.029635351872929098,0.013483160177439444,0.05983637060082373,0.25776758068783245,0.024469353420509956
0.019475625258319695,0.060653582015299544,0.04802738640843079,0.027673070922213047,0.015265147333905212,0.08765415493149381,0.2327010846750468,0.03390025089595782
0.016585947162323558,0.042811666564576634,0.04460578567212803,0.030619742092267678,0.012629631577369944,0.0537045301054849,0.23718661785994882,0.020636466523167727
0.03047205174557044,0.10513953638374254,0.046373769750229374,0.029164700078275946,0.013860913270496366,0.055784641800202504,0.2587117089026702,0.02852283363491316
0.013653908858648013,0.04004757904538453,0.040968637521291006,0.02649616822509101,0.01758814403217122,0.08794086394618886,0.2409830492584989,0.03772474233489858
0.01758889590282081,0.0390453917624661,0.03685585148085926,0.0255490845446453,0.01500193744573754,0.07066064915918241,0.18125152854439402,0.021880641523467474
0.02505371514692227,0.06831627772798125,0.04224895493228153,0.035715329698801604,0.014871215118215235,0.05321837285665377,0.23233408759880236,0.02236565804454802
0.030307896859697404,0.11089921721564355,0.04590549011780388,0.030379843787896425,0.015687152321500406,0.05744605146960843,0.24004083979024451,0.031389471170747155
0.029944919238472197,0.10826755272294321,0.04282214089619164,0.029746914724866097,0.017749340717664232,0.08647216161373202,0.23943425352190623,0.02275788601576288
0.05236429087289724,0.17798390939056352,0.054089138024902825,0.03474505489647827,0.020028095263043753,0.06812365126020936,0.19735438625382798,0.03020576811370912
0.04616730104573642,0.12065270095923791,0.057709801892007626,0.03237450124637272,0.017554622295541486,0.06404766587429189,0.2702965252598446,0.03723524852826135
0.033926913821081955,0.12151264786800847,0.044744530325049665,0.026553270450101498,0.014585775838428648,0.06335908149418142,0.27082940010776796,0.03317043645552199
0.05265864200551026,0.1244992918390391,0.0509896079307309,0.030146625366457777,0.02072411705861475,0.07052318852815528,0.2736222589734457,0.0362437118244678
0.021265147788080124,0.08106359930665112,0.04559535051703847,0.02778067384214769,0.01539914272153161,0.054514471880881224,0.21651049157580998,0.02394848500583051
0.03145639452023158,0.12074873785843045,0.053115188646238994,0.029645728155387845,0.015199958328665102,0.07259242179829302,0.22737598700803988,0.027275240510732844
0.0590482792467787,0.15002614973070397,0.058221552508292175,0.029613289166157967,0.01528646227995506,0.05444872665400083,0.23560892638766434,0.03368652916091485
0.02875318143431185,0.10602158128431635,0.04724719922061942,0.02779536347050949,0.013262030624420482,0.0627648690023046,0.23415415816064722,0.026843165497918133
0.02700753065696904,0.08536297572674936,0.0657459883924487,0.028859416566124868,0.013856738165058502,0.05654769794904711,0.24679554259577213,0.02872271415555621
0.05405155371279493,0.182132069282179,0.06849211148680157,0.034752709737639484,0.019193675011987384,0.06386028556830363,0.25509415712422173,0.04124446664658101
0.03937794180603611,0.11976746522953371,0.05492594220770202,0.03071652404990657,0.01716676652609014,0.0677450977108786,0.23999896142060467,0.03181032987221185
0.035532636570808,0.09800461562808607,0.055557150599358694,0.026625081808577294,0.013431118382396738,0.05106565358000577,0.25136570836930555,0.0314102885627215
0.029135245161912095,0.1200821676841124,0.04892618054285683,0.02870255955609689,0.01511539527586986,0.05805994605569164,0.24686971523810117,0.02547453751971433
0.026163707241117207,0.06748417225615541,0.04327960439923894,0.030617338513409722,0.016273904838513372,0.06375434699293706,0.2683590604121556,0.032797179195206715
0.04478415145668785,0.1521964312844862,0.05834333691021529,0.030283671619223927,0.017915921715194807,0.07862543479082722,0.22032292804568804,0.03746100594461289
0.049687470376978904,0.1444665043061949,0.053638699636765264,0.029577626234766827,0.016292736453348364,0.06185613147638317,0.24275947513487273,0.0376793121694415
0.050776066390618414,0.1414549101087616,0.05519122969535216,0.03266737452618166,0.01729220647391831,0.06222558948671484,0.2535423446311086,0.043402235833205134
0.02520564917165639,0.09360635240906635,0.05179750070094342,0.026426290690506594,0.014971231470427615,0.06573654651187141,0.24029730650645395,0.027069108432624
0.02084507576248698,0.0752907053796936,0.051452611994768874,0.030276851678146057,0.015887157113516775,0.058417064846938635,0.257374937388762,0.03006800379631626
0.039057773261916624,0.12828123238742484,0.04252708167407643,0.029150250547869513,0.016439315680396593,0.05606749156647272,0.25149462601321537,0.026842913847486823
0.03258094332068364,0.10727588160022948,0.05195690207584445,0.025173415004656533,0.014987076378453538,0.04755100823893993,0.23850889735693673,0.03162231832197422
0.04706046073395714,0.1522802480884367,0.05522854020784745,0.02955837605883126,0.01635040339544529,0.061465909305950146,0.2442767737947042,0.03014825868423673
0.0378692661885717,0.12500502625703358,0.04654720235298895,0.03286308782358188,0.015147642900607416,0.051731452806790146,0.22265546605031122,0.027696373589439265
0.04761618718684984,0.14871720663487795,0.06030956892641167,0.031861145585613454,0.015071537469723817,0.04319273095206132,0.2735594697047545,0.02606836543891828
0.03606655059661791,0.14344692262817615,0.05864728963972949,0.035769274848361905,0.01674189021775286,0.04662058195957006,0.2590285132825707,0.029380957589823193
0.026655942676120502,0.09975157519428514,0.053500657299659936,0.032118308054009045,0.015335972147242211,0.05445037779317045,0.2437277189905486,0.030347549042751745
0.03837237727798243,0.13214699042280073,0.05876226127159818,0.03262236844836326,0.015449573389592349,0.04776476774870597,0.24030205053850143,0.03469789997043705
0.04771778713383511,0.16406292668862504,0.06035041430968243,0.035337095413549804,0.015762477967663165,0.05423871548057624,0.2494620637736674,0.02891746010362002
0.02154500527097767,0.07454044511040381,0.04861177265631398,0.028986310860196676,0.013965817646517832,0.051129924286999716,0.25825735212553563,0.02602686380871033
0.02204902281248763,0.07265815616742556,0.055814478318316596,0.030128658074811247,0.015052547225783933,0.06395003385494717,0.27969189559019103,0.03131187388445192
0.036325572111628505,0.10428967897142692,0.0472755397530097,0.022474540226215728,0.015512206485017605,0.06819184995590676,0.27891656025873285,0.036514943246464183
0.03298484399701863,0.09941850477821439,0.05191647904634862,0.02250567997871476,0.016584923438813,0.05650826023002144,0.2754330111962622,0.03736281712732132
0.02894222725220116,0.10115829113016014,0.05499717996304053,0.021909877637004024,0.016014016062659682,0.08324144594338148,0.26099097836214835,0.04111228202060467
0.03675668891952048,0.11673210758934721,0.07218470008061303,0.03179325045602691,0.01728906279236931,0.050026214941382374,0.22342411152561953,0.028303868541395934
0.02771275893924534,0.07789107837527859,0.04622054466061854,0.028020048673380673,0.014598426161632023,0.04634028636819107,0.22800611474959226,0.027792641665835862
0.04451334760709534,0.11447558414390266,0.05146578386836529,0.03210356390727498,0.01666593063645612,0.04889236862228899,0.21201067379785912,0.029689081239208506
0.03886852399418798,0.10918822277586149,0.05077908334935907,0.022278744141408024,0.01656061813292272,0.06238760606179448,0.24662282012202053,0.02583731997395757
0.022973475697521745,0.07828677285054111,0.04877621483233868,0.02916479970657646,0.014046129825170903,0.046956193625817766,0.253229493872596,0.03217496685563155
0.021563869055720653,0.08630684264388208,0.050540708305406974,0.03203985345375437,0.020033155816968365,0.05797274552610007,0.254484436143115,0.027491712344839287
0.030290399377700884,0.10454189442177231,0.04874932939345525,0.026944027014640104,0.013846443914078925,0.06288940379988633,0.25413159227394216,0.03183003452956483
0.03294296865179933,0.10526681422145882,0.06969992561427761,0.027877325987696926,0.013725729091762506,0.043914280027507246,0.2370141085391679,0.025259333881163613
0.020131521201333328,0.06595110774414002,0.048754425417793276,0.027841560552331952,0.015044547878804987,0.04694477607664563,0.24092946458106743,0.028413592842594232
0.0273787331244153,0.09897284686028009,0.046092330962780086,0.026599960109410355,0.01661428708850174,0.07292492093930121,0.2849155271847674,0.04094555196209135
0.020925118022776412,0.061553728079648345,0.035330053685476086,0.02883122046491654,0.015830429521161312,0.06353542276652922,0.2590805760264053,0.033729491304857966
0.07650023850785775,0.21498995515454106,0.07843526794293701,0.038089667411677706,0.01908889450144042,0.062311984895521144,0.27357244411216775,0.0475638894217976
0.04538352690713143,0.13745860159907283,0.048767498708725626,0.030426312906087095,0.016607209159023882,0.044807461492170284,0.26395770713208405,0.04043516423349525
0.01718455585533094,0.06874936649199387,0.051546852396461826,0.027903614252474535,0.01438575704518149,0.052691629150959284,0.27058102167424036,0.03465080993941059
0.018193921663450924,0.07348052029194585,0.053367950397957845,0.029710841845947415,0.012898370315791404,0.042084808083580345,0.23023414354302496,0.03098255852688394
0.02372522867638301,0.11555136541427395,0.04080380602863196,0.026911700681328806,0.013007342473104267,0.04050796181264521,0.2621625928556276,0.03110849511535323
0.030574419001903462,0.09406665249868551,0.05016715615714418,0.024721137018623694,0.013541358946462256,0.04645173020846049,0.27323503990025083,0.03874433931939593
0.02487822990336576,0.08281392102185854,0.048990782592767616,0.024858400367956102,0.010415329473832736,0.03999983908499424,0.2338043878365823,0.03228438410413238
0.025083103114447385,0.07460186682406786,0.042538691411834584,0.02680960370688086,0.014550011330802765,0.04455659472808786,0.255335264063091,0.034497915653739136
0.025174479887091122,0.1305199929458004,0.0528078750521617,0.025721171400809532,0.014724971687182363,0.03839345376641136,0.21645140090286125,0.038941995406744236
0.021789024636092977,0.07558530533605715,0.05148624291315324,0.0269075379918633,0.013600640477142571,0.06275964115989661,0.2740410291031846,0.050191694223345254
