electrode_1_simple_square_integral,electrode_2_simple_square_integral,electrode_3_simple_square_integral,electrode_4_simple_square_integral,electrode_5_simple_square_integral,electrode_6_simple_square_integral,electrode_7_simple_square_integral,electrode_8_simple_square_integral
0.041565636724999994,0.05133113672449997,0.11157379688750008,0.09399520313350002,0.038208445316999996,0.035156812506,0.023804062503750008,0.03448541016175
0.043823906256249996,0.05242998047524999,0.14453283596125002,0.09948878126225,0.03820864063124999,0.03704907422625,0.026184503910750005,0.03582815234875
0.039063125005999996,0.0550544921945,0.09356814454175005,0.08520620313450007,0.041199371099750005,0.03253227734950001,0.024658671880000007,0.03411918359925001
0.032654285161,0.05676353906999997,0.09600931641425002,0.07861429688400003,0.03875808985175,0.03283741406750001,0.027466289067500003,0.032349101567500003
0.03717089453624999,0.057984226569999985,0.07519642969725003,0.09631494532400005,0.03424126953675,0.03558394922325001,0.027100054692250013,0.03247135938150001
0.0355231953195,0.060913898443999984,0.20001355078924998,0.12115744925500012,0.03912420703774999,0.03448540234900001,0.023987136722000004,0.03002971094175001
0.033325585941,0.05505462500824999,0.11505266016625003,0.09802414063775008,0.03057913672400001,0.03356987500575001,0.021545738284750003,0.032288058598500015
0.03137267969400001,0.049378324227,0.1383064765785,0.09173698047825002,0.035828207036999994,0.0345462890665,0.030762093754000013,0.03369200781875
0.03216600391100001,0.049805359381499985,0.11505299613400011,0.07965191797800002,0.03442425781675001,0.03308158594300001,0.028320710941750007,0.02905325000550001
0.034363371099750004,0.04968348438274999,0.08075065235275,0.08484013282250005,0.03387490234775,0.03192183203600001,0.028503855473250007,0.029602449223000003
0.033875144538000015,0.04791335547599999,0.09008904688500005,0.08245962891500005,0.034058171880750006,0.03448541016175,0.02819871094250001,0.03210495312975
0.03033487891025001,0.049561171880999996,0.08557246875975003,0.08184907422599999,0.032410121098250005,0.03216601953650001,0.024963660159250004,0.030762328131500014
0.031067261722500003,0.050965167976249975,0.09063823047750004,0.07318210547725001,0.036560738288,0.03320372656875,0.024353425785500003,0.03100636719275001
0.03253230859950001,0.045715988287249994,0.09137057422650005,0.06414890235274998,0.0378425000075,0.031616695317500006,0.025696214848000002,0.030762257818250018
0.03082326172400001,0.048401660163249996,0.09362931251075006,0.12109638284925003,0.038147738288750004,0.03125046875500001,0.0249637304725,0.026794855473250005
0.03332575000575,0.04583809766299998,0.10144207813775007,0.09857296485275002,0.04156558985,0.036316472662000006,0.026123304690250006,0.031006250004
0.034668390629,0.045960066411749996,0.08770869922800002,0.08764782032375,0.0347294804735,0.034668531256,0.025635117191250004,0.030701261724750007
0.03002980469275001,0.04699779688174997,0.08862389063150003,0.06945899219549999,0.030945300786000007,0.03234913281750001,0.026367531253500005,0.02642862109800001
0.030518195318750004,0.04187089063275,0.08563355079250005,0.08660992579000003,0.035767164068,0.032715484381500015,0.024780601566000003,0.03112836719200001
0.028259636722250004,0.0470588789135,0.10656900782450006,0.06994732813475,0.03155568359900001,0.032410050785,0.026855820316250008,0.028503855473250007
0.02905318750450001,0.038757941412,0.07293821485375002,0.067750164072,0.03326469141175001,0.02996884766200001,0.02673397656850001,0.026001437504750008
0.03265432422375001,0.046143304694750004,0.0769663711025,0.07458609375974998,0.03759817969275,0.029602496098500013,0.026978007817500014,0.02789365235000001
0.03356969531600001,0.037415300788750015,0.07837008594525001,0.07751580469700002,0.03363083203600001,0.031433527348250015,0.02490278906725001,0.02752719922225001
0.03155569141125,0.05017159375674998,0.08355827735400005,0.07421994532225001,0.0390630468805,0.02740508984700001,0.02575720312875001,0.02929729687950001
0.034607582038000004,0.04608222266299999,0.08252070313550001,0.09069946094750002,0.033020574224500006,0.027039066411500015,0.023987121097000005,0.029602527348500014
0.02825969141050001,0.038269574223750005,0.070557375006,0.07287692969550001,0.027649394536250007,0.027038949222750006,0.024292367191500006,0.026367695317750003
0.031494640630000015,0.04498367578824999,0.08557249219699999,0.06298909375749999,0.029480402348250008,0.02844272656600001,0.021850867190500004,0.026916777346500005
0.03418019531725,0.04388523829099999,0.09698608985300004,0.0709848476645,0.03393616406875001,0.02734428906825001,0.026794785160000004,0.026794832035500003
0.029480371097750008,0.04260320313074999,0.08752562500925005,0.06591883594525,0.03430242969450001,0.031067542975500014,0.024170343754500005,0.02893114844250001
0.027893566411250004,0.039124246101,0.08551121485250003,0.0820322812585,0.033936039067750015,0.02941943750525001,0.022034019534750007,0.025391015629000008
0.030273914067250007,0.044434382819749985,0.07470808594625,0.07238874219649999,0.030212824223250008,0.02923640234975001,0.025146812503500007,0.02710007813000001
0.030151820317000005,0.04187062500425,0.06012038672499999,0.06109716016474997,0.02935839453625001,0.02825971484825001,0.024048156253250002,0.02545198828475001
0.032043910160750005,0.04632626172374999,0.07202247657025003,0.05957091406774998,0.033875113287000005,0.029846761724500008,0.02508589453600001,0.02508580078500001
0.02917534375575001,0.043579679693500004,0.079285753915,0.0805674531335,0.03259333594350001,0.02624551562925001,0.02752719922225001,0.024414390628500003
0.0346685156305,0.040955144536499996,0.07922467188425004,0.06573563672599997,0.031860921880750015,0.028809007816750005,0.026184386722000005,0.023804109379250007
0.03283738281700001,0.034729542974,0.06640731250950001,0.0750131992275,0.03448541016175001,0.026794855473250005,0.023498808596500005,0.025024812504250007
0.03015190625525001,0.04010080078825,0.08490087110225003,0.069703054696,0.03204399609950001,0.024414390628500003,0.027161050785250003,0.026184457035250006
0.03241010547325,0.036377406254500005,0.07183948829025003,0.08264296876175002,0.03448555860100001,0.03161664844200002,0.024109261722750006,0.024414390628500007
0.033997058598,0.042114835942999994,0.07635593360125005,0.08050643360274999,0.03283740625525001,0.02801565234925001,0.026916832034750003,0.024536437503250005
0.0372320546935,0.041504703133,0.08172719141600002,0.06616300782024999,0.031677738286500015,0.026611820317750008,0.029480425786000013,0.026062386722750006
0.032715476568750006,0.042908167972749996,0.08148316016650005,0.09314099219700002,0.037659441413749994,0.030029859381000015,0.025146835941250004,0.031189410161000013
0.03051801562950001,0.04180978516275,0.07983482813200003,0.08044518750775002,0.03436351172625001,0.02642859766025001,0.025513140629750006,0.026306449221750003
0.03125053906775001,0.04235907031899999,0.08404669141675003,0.09051636329200002,0.035217988288250006,0.028870097661250007,0.026428667973500013,0.023987144534750003
0.030518007816750008,0.03527886719300001,0.07989623047849999,0.06585770703749999,0.03405834375725001,0.029785656255000008,0.023987167972500004,0.024963707034750007
0.031006187503500003,0.043274667976,0.09393456641850004,0.06897089063525,0.03375300391225001,0.03344801563300002,0.02606238672275001,0.02618451953575001
0.032715375005000005,0.038086437504999994,0.08654896094550003,0.07428083985250003,0.03039601563025001,0.028870050785750008,0.026855937505000007,0.026001296878250008
0.037354148443249996,0.037781316412,0.067994054695,0.08892854298200005,0.03472956641225001,0.02813776953725001,0.026916800784250003,0.025268812502750006
0.029419414067500014,0.034851730475249997,0.08990598829075004,0.06457614063374999,0.0362554609435,0.026428691411250007,0.023376839847750002,0.025940316410250006
0.03179973828575,0.036133437506500006,0.062134718758749985,0.06213483594649997,0.03302053516175001,0.03027392969275001,0.024414554692750005,0.02429255469350001
0.02893099219100001,0.03668269141225,0.08081153125750003,0.06512564454199997,0.032227078130500006,0.02941955469400001,0.025268976567000005,0.027527222660000007
0.026733695315500003,0.039734347661,0.06933696875899999,0.06561385547825,0.02887013672400001,0.028931132817500007,0.025329957035,0.024292343753749997
0.026672644534250004,0.04473950391324999,0.09411682814075004,0.06347741407074997,0.036988070320000004,0.027832468754500007,0.025391093755000003,0.022888511722250003
0.03302049609850001,0.043762996101000005,0.09631502345100004,0.08087254297700001,0.03418019531775001,0.02844284375475001,0.02453629687675,0.022522277347000002
0.024536343752250004,0.038269582036499994,0.07067979688425,0.0720835429765,0.032288152349500006,0.028259785161500003,0.02319380469225001,0.024841652347250005
0.031982843754,0.03979572657074999,0.07464698828950005,0.07055779688450002,0.03405820313125001,0.027893410159750005,0.024414460941750007,0.023559921878750004
