electrode_1_waveform_length,electrode_2_waveform_length,electrode_3_waveform_length,electrode_4_waveform_length,electrode_5_waveform_length,electrode_6_waveform_length,electrode_7_waveform_length,electrode_8_waveform_length
3.5078400000000016,7.085959499999992,5.273507999999993,3.945328500000002,4.265673999999998,7.351616499999994,4.523453499999998,2.2500195000000014
3.585967500000002,9.000036000000005,9.851585,4.445344000000001,4.960966999999996,9.312537000000003,3.632844500000002,2.007828000000001
3.9843970000000013,8.664077500000001,4.460967499999999,3.6015885000000023,4.476588499999996,8.851625500000003,4.6406699999999965,1.8906440000000013
3.609401000000001,9.210964500000003,5.945338499999995,3.7265915000000014,3.4609665000000014,5.593780999999992,3.960963500000001,2.2422040000000014
3.406273000000001,7.960978999999993,9.750064500000002,3.3672090000000017,3.1875305000000025,5.015662999999995,3.2422295000000014,2.1718910000000013
3.851593500000002,7.695415499999993,3.4453325000000015,2.8672095000000013,3.328154000000002,8.101622499999996,3.3047015000000015,2.2187680000000007
3.1875230000000014,7.523499499999991,3.6562650000000017,3.7500330000000015,4.242223999999998,10.984434000000006,4.398440499999998,2.335958500000001
3.1250275000000016,4.796912999999998,2.6953325000000015,3.210964500000002,3.406273500000001,5.593812499999993,3.398449000000002,2.125015500000001
2.6250190000000018,7.304740999999994,6.3047159999999955,2.648457500000001,3.2890820000000014,6.2109639999999935,3.8984725000000022,1.8281400000000008
3.0781480000000014,6.890684999999992,3.6640895000000016,3.250019000000001,3.796908000000002,8.156275999999998,4.1797225000000005,2.0078305000000007
3.101580500000001,8.132855499999991,5.359428999999999,3.460954000000002,3.570333000000002,8.265659999999999,4.242227,2.0859605000000014
3.8594030000000026,7.7500349999999925,3.687523000000002,3.5156530000000017,4.5078375,8.882854500000008,3.9765805000000025,2.648459500000001
3.1250255000000022,6.242228499999996,3.8437640000000015,3.1250220000000017,4.093777,8.695405000000003,4.773464499999996,2.007832500000001
2.5078345000000013,5.421905999999995,2.562522500000002,3.1328370000000016,3.7812800000000015,6.937530999999991,4.281271,1.8047000000000002
2.8515820000000014,4.992214499999996,2.7031475000000014,2.7422110000000024,3.7734530000000017,5.578148499999993,4.312555,2.3203350000000014
3.585961000000002,5.085967999999995,3.226582000000002,2.921899500000001,3.937535500000002,5.976612999999991,3.882832000000001,2.5703325000000006
2.742208500000002,8.617219499999997,3.0547105000000014,2.921901000000002,3.2187770000000016,7.6094279999999905,3.601570500000001,2.1953310000000013
3.1640905000000017,5.828155999999998,2.992215500000002,2.7109590000000012,3.5312805000000016,5.734404999999996,3.539090500000002,2.132832500000001
2.7812770000000016,5.585946999999996,2.3672110000000015,2.5390855000000014,3.0703345000000013,4.765668999999994,3.539091500000002,1.6406380000000005
2.859395000000002,7.476635499999992,3.664093500000002,2.859397000000002,3.4297195000000023,5.406275999999996,3.625026000000002,1.6406410000000002
3.484400000000002,7.1094519999999894,4.679722499999998,2.328141000000001,2.9687825000000023,4.398459999999998,3.835965500000002,2.0703295000000015
3.335957500000001,10.343767,6.632852999999996,2.703149000000002,3.7187865000000015,5.945331999999991,3.789080000000001,2.1484535000000013
3.0156490000000016,7.359400499999994,5.085988499999996,2.453141000000001,3.218772500000002,5.765652999999992,3.703156000000002,2.3125240000000007
2.421893000000001,6.765671999999993,5.4766065,2.7031455000000015,3.3281450000000015,6.5156999999999945,3.9218930000000025,2.1875200000000015
2.8437600000000014,8.195358499999996,4.914089500000001,2.3984585000000007,3.335963500000002,5.7265824999999975,3.8437720000000017,1.7812640000000008
2.5937730000000014,5.335962499999995,5.796902999999997,2.3828365000000016,3.304711500000002,5.828163999999997,3.8906400000000017,1.8203245000000003
2.796896000000002,7.4297519999999935,3.7422080000000006,2.718758500000001,2.773458500000001,4.609431999999997,2.804703000000001,1.8672015000000006
2.687521000000001,8.046930999999994,4.562536999999997,2.484396000000002,3.257841500000002,5.796928999999995,4.242214499999999,1.9375180000000007
2.218771500000001,8.773482999999995,4.875016000000001,2.773461500000002,2.9531510000000014,4.460948499999999,3.1640785000000022,1.7265795000000006
2.867208500000001,7.398470999999992,3.1093905000000013,2.359395000000001,3.0937710000000007,5.851595499999997,3.765648000000002,2.1250140000000006
3.062521500000002,7.882853499999992,4.179728000000002,2.3984550000000016,2.7656470000000017,5.414078499999995,3.1015785000000013,2.039076000000001
3.570341000000002,10.015703000000002,4.1328575,2.664093500000002,2.890646000000001,4.718774999999997,3.6094050000000024,1.9453335000000012
2.578141000000002,8.06253199999999,7.648498499999998,2.6250350000000022,2.9140845000000013,5.992221499999994,3.781269000000001,2.0547060000000013
2.4140805000000007,5.921932999999992,4.898462000000001,2.3125280000000017,3.1015805000000016,5.210964499999995,3.6250230000000014,1.882826500000001
2.7656465000000012,9.039110500000001,3.9453310000000017,2.7422065000000013,3.367208500000002,5.500052999999996,3.890659000000003,2.1797045000000006
2.6562785000000018,7.164094499999995,5.8906519999999984,3.0000275000000025,3.3281440000000013,7.757863499999993,4.351599499999999,2.2656430000000007
2.898463500000002,7.179757999999992,6.0937365,2.6406490000000025,3.7656500000000017,6.007862499999995,3.3125190000000018,1.89064
3.617208500000002,7.5000414999999965,6.421908999999995,3.507840500000002,3.679712000000002,6.742234499999993,3.585957500000002,2.656271000000001
3.007835000000002,7.81255499999999,3.851586500000002,2.968777000000003,3.226583000000002,6.554736499999992,3.6015795000000015,2.3203305000000016
2.531266000000001,6.7266064999999875,5.203175999999998,2.6406485000000015,3.5625330000000015,5.945325499999997,4.187525000000002,2.0781465000000012
2.8047060000000013,7.992256499999992,7.2578894999999894,2.304705500000001,3.062519000000001,6.101612499999993,4.437525999999998,2.0703275000000008
2.992210000000001,6.500051499999996,6.390692999999998,2.5859525000000008,3.2344000000000013,4.8359729999999965,3.7500265000000015,1.867203500000001
3.265645000000001,8.085981999999992,3.8125305000000025,3.414087500000002,3.7422100000000023,6.000040999999994,4.304702499999999,2.1484515000000006
3.320332500000001,7.62504699999999,4.9140894999999984,3.2656490000000016,4.000033000000002,6.203174999999994,4.046901000000002,2.2422065000000013
2.750023000000001,5.648478499999993,5.179706999999997,2.6015860000000024,2.8984570000000014,4.882868499999994,4.171888,2.101579000000001
2.5547080000000006,4.804715499999998,2.8125250000000017,2.6406445000000014,3.343775000000002,6.539092999999992,3.929717000000001,1.8203250000000006
2.2578285000000013,7.546958499999991,6.4922299999999975,2.3515795000000015,2.9531440000000018,6.343811999999992,3.5156490000000016,2.031271000000001
3.0468990000000016,5.0859704999999975,2.6719000000000026,2.5781450000000015,4.078153000000001,7.187538999999998,3.539081500000001,2.1562720000000013
2.718772000000002,6.179748999999993,2.6093910000000013,2.765650000000001,3.421897000000002,6.257844499999993,3.7031490000000016,2.0390755000000005
3.125027000000002,7.0547219999999875,3.359396000000002,2.8047100000000014,3.3359640000000024,6.367230999999995,4.1797105000000006,2.2265735
4.609390999999997,8.375049999999998,6.382838999999998,3.187526000000002,3.5547060000000017,9.617185000000003,4.507850499999998,2.6953310000000013
2.625026500000002,5.562530999999996,2.5625200000000006,2.3281450000000015,2.992214000000002,4.929700499999996,3.2422115000000016,1.6015770000000005
2.914089500000002,5.695355499999996,2.687526000000001,2.335958000000001,3.2031455000000015,5.609392499999992,3.476586500000002,1.9765785000000005
2.2343970000000013,5.468766999999997,2.6406490000000025,2.687520000000002,2.6406510000000014,5.351592499999994,4.781271999999996,2.0156400000000003
3.3437745000000008,5.281266999999997,2.9140865000000007,2.4687735000000015,3.2890755000000005,5.890622499999995,4.804718999999996,2.0000120000000003
2.843767500000001,6.945337499999995,2.9062720000000017,2.5078285000000005,3.2343980000000014,4.593785999999997,4.195335500000001,1.8828225000000003
2.6250170000000006,6.5390929999999905,3.9218960000000016,3.070339000000002,2.8984500000000004,5.085961999999996,4.125028,2.203148000000002
2.7890900000000016,4.882839999999995,2.406269000000001,2.375020500000001,3.1328340000000003,4.234399999999999,2.9297070000000014,1.9531460000000014
2.9609610000000015,6.882849999999991,2.5078220000000013,2.5312715000000012,3.5937870000000016,5.554722499999995,3.914080500000001,2.000019000000001
2.6875210000000016,5.796904999999995,2.8515860000000015,2.578152000000002,3.070347000000002,4.453155000000001,3.6171965000000013,1.953140000000001
2.601585500000001,6.054719499999995,2.6875210000000016,2.804702500000001,3.4453475000000013,5.484396999999994,3.968786000000002,2.203146000000001
2.828151000000002,6.031303499999993,3.4921995000000017,2.4922035000000005,3.7422050000000024,6.421946999999994,3.4843980000000014,2.7578315000000013
2.843769000000001,8.609452999999993,4.242231,2.562524000000002,3.601589500000002,7.414100499999991,3.601590500000003,1.992204500000001
2.8125250000000017,5.203152499999997,2.9687685000000013,3.546901000000002,3.359398000000002,6.2031539999999925,3.2031470000000017,2.359396000000001
2.8594000000000017,2.765641000000001,2.3515825000000015,2.804715500000002,3.132838500000001,6.031291999999997,3.6562870000000025,2.2734535000000013
2.976587000000002,6.726608499999994,5.679731999999993,4.859421999999998,2.7578325000000015,5.460976499999992,4.179701500000003,2.414079500000002
2.585956500000001,4.914094499999994,4.335950499999999,3.820343500000002,3.4140880000000027,6.078156999999993,4.367228499999998,2.523457500000002
3.1640885000000014,3.8672095000000026,4.085975000000001,4.0000240000000025,3.007838500000002,5.867225499999992,4.0156610000000015,2.1328295000000006
2.992217500000002,5.179704499999996,3.703152000000002,2.9453315000000018,3.718778000000002,6.507842499999995,3.882834500000002,2.414082500000001
3.140645500000002,6.726602999999993,4.835958999999998,3.0859565000000013,3.695350000000002,7.359425999999994,3.5781425000000016,2.3359495000000012
3.0390830000000015,3.820341000000003,3.656281500000002,3.5156495000000016,4.062519000000001,6.476584999999992,3.8203495000000016,1.9453295000000008
2.5781470000000017,5.289095499999996,3.804717500000002,3.625026000000002,3.2422055000000016,5.742205499999991,3.6953445000000027,2.085957500000001
2.3984545000000006,4.335962499999999,3.382840000000001,3.625022000000002,3.3203360000000015,4.750027999999997,4.101583500000001,1.7734500000000009
2.687526000000002,4.046915000000001,3.171889000000002,2.8906490000000016,3.640656500000002,5.500017999999997,3.656271000000002,1.8515765000000008
2.3047105000000006,4.929715999999998,4.4765935,3.3125200000000015,3.0859645000000024,5.351592499999998,5.218780499999995,1.7343900000000008
3.3515870000000016,5.351593499999997,4.859411999999995,3.5547165000000023,3.203149000000002,5.664074499999996,4.6015915,1.984393000000001
2.476583500000001,3.7656580000000015,5.554723499999996,3.4609665000000023,2.9062730000000006,5.335963499999991,3.750029500000002,2.2031485000000015
2.1406420000000006,5.250042499999999,5.4140805,3.507836000000002,3.5781530000000017,5.203170999999996,3.7969010000000027,1.9922005000000003
2.851587000000001,6.304741999999991,5.078143999999999,3.4140840000000017,3.9765985000000006,7.117229499999995,3.8671990000000016,2.265648000000001
2.9140845000000013,4.976599999999998,7.023496499999995,3.789084000000002,3.6875215000000017,5.734438999999994,3.921906000000002,2.0156430000000007
3.1172095000000017,6.656319999999994,6.117226499999993,2.8984595000000013,3.367210000000002,5.179703499999997,3.8594110000000024,2.0547075000000006
2.4531470000000013,5.390658499999997,4.515646500000001,3.4687795000000023,3.820334000000002,4.820336999999998,4.351581499999997,1.8515795000000006
