electrode_1_waveform_length,electrode_2_waveform_length,electrode_3_waveform_length,electrode_4_waveform_length,electrode_5_waveform_length,electrode_6_waveform_length,electrode_7_waveform_length,electrode_8_waveform_length
4.515652,3.710960500000001,3.6406515000000015,3.054714000000002,2.039081500000001,2.9375220000000013,2.585950500000001,2.3906470000000013
5.195351499999996,4.937519999999996,8.281266999999998,2.7969030000000012,2.3125095000000018,3.429727500000002,3.4609485000000015,2.7812910000000017
4.179729000000001,4.312515000000002,5.1484589999999955,3.1172030000000013,2.4453295000000015,3.828132000000002,3.5859685000000017,2.414072500000001
4.507843500000002,4.453167,5.781291999999995,4.796919999999995,2.523455500000001,3.101576000000001,2.7890795000000006,2.351579500000001
4.273456500000001,3.945337500000002,4.015648000000001,4.015660000000003,2.4218985000000015,3.164074500000001,3.7734655000000017,2.6640885000000014
5.015667999999994,5.343784999999997,4.875040999999997,4.2578344999999995,2.5000165000000014,2.968777000000001,3.226576500000001,2.6953335000000016
4.453146999999997,4.7266074999999965,3.6875335000000025,3.562530000000003,2.3515815000000018,2.968780000000002,3.046892000000001,2.382831500000001
5.843788499999994,4.601589499999997,4.421895000000001,4.710977999999997,2.140642000000001,2.3047065000000013,2.265646000000001,2.3047065000000013
3.320354500000001,3.8906570000000005,4.406275,4.039090500000002,2.3125220000000017,2.710964500000001,2.8046965000000013,2.343763000000001
4.156273999999999,3.8359775000000016,4.820318999999994,3.4531550000000015,1.9218900000000005,2.6172140000000015,3.0547095000000017,2.375020000000001
4.773452499999995,3.960959500000002,4.6953324999999975,3.203152000000002,2.335957500000001,3.085951500000002,3.3203345000000017,2.539079500000001
3.8828345000000017,4.289099500000001,4.718797999999998,3.7890965000000025,2.1640820000000014,2.601582500000001,2.8750250000000013,2.3203285000000013
4.3906604999999965,3.890664000000002,3.4297080000000015,3.4609675000000024,2.359400000000001,2.8125210000000007,2.4297055000000007,2.1093925000000007
3.843766000000002,3.4375190000000018,4.1640925000000015,3.5547180000000025,2.1328325000000006,2.523452500000001,2.2031420000000006,1.7656390000000004
4.718784999999997,2.835959500000001,4.632858499999998,3.453151000000002,1.8906390000000002,2.5937690000000013,2.3359530000000013,1.8828255000000005
4.718796999999997,4.359419999999998,5.507849499999997,3.5859725000000013,2.007833500000001,2.2343960000000016,1.867201,1.9843860000000006
5.156291499999995,4.195342999999999,3.875023000000002,3.8828350000000023,2.5000230000000014,3.7578245000000012,4.0234675000000015,2.9140795000000006
6.5781419999999935,5.164119499999995,4.046905500000002,3.3047185000000017,2.2031410000000005,2.476589500000002,2.554708000000001,2.2656420000000006
6.414116499999994,4.9062984999999975,5.210978999999994,4.234403,2.5078330000000015,3.039082500000001,3.078147500000002,2.820322500000001
6.648468499999991,4.593782999999998,3.867211500000002,3.078143000000001,2.1718960000000016,2.296893000000001,2.6172095000000013,2.5468920000000006
5.812521499999992,6.296917999999995,5.9844339999999905,3.8906595000000026,2.5781555000000025,3.5156570000000014,3.7969130000000013,2.570332500000001
6.078142999999995,5.179723499999995,4.921896999999998,4.085967500000002,2.0078305000000007,2.320331000000001,2.265638000000001,2.0781440000000004
4.710970499999994,3.8203365000000016,4.562539999999999,3.414079000000002,1.8437675000000016,2.5000150000000003,2.523456500000001,2.4609575000000015
4.312514999999999,4.492234499999999,8.593806999999995,5.382841999999995,2.1250220000000017,2.9843950000000015,2.937518000000001,2.2187720000000004
7.1641474999999915,5.203158499999995,5.984420999999994,4.789101999999999,2.484392000000001,2.6640775000000003,2.843774000000001,2.4375170000000015
5.171910499999997,4.039088000000002,4.945335500000001,3.7422105000000023,2.0547055000000007,2.6640865000000016,2.570328500000001,2.148453000000001
5.195357499999992,4.226599500000001,4.789082999999995,3.984402000000002,2.1640875000000013,2.3047110000000006,2.0547035000000005,1.8750170000000004
4.5390995,4.4062924999999975,6.085982999999992,4.937525999999998,2.398457500000001,2.9140955000000015,2.531276000000001,2.179700000000001
6.289095999999993,6.031267999999993,7.507861999999993,4.093775000000002,1.9609625000000017,2.9609595000000013,3.2187765000000015,2.7031440000000013
5.609399999999995,4.343803999999999,5.085970999999998,4.132842000000001,2.6015795000000006,3.7734715000000016,3.3047270000000024,2.500021000000001
5.82815899999999,5.4140774999999985,7.94536449999999,5.273481999999996,2.3906440000000018,3.296899000000001,3.2422080000000015,2.429710500000001
7.257835499999992,8.609395,8.125062999999992,4.3125230000000006,2.164083000000002,2.812513000000001,2.5625220000000004,2.539080000000001
5.937537999999995,5.234416999999997,6.257853499999993,3.476593000000002,2.1250170000000015,2.4297025000000008,2.382826500000001,1.9062670000000013
7.37504499999999,7.023449999999993,8.359453999999998,4.734412999999998,2.0390810000000013,2.5781440000000018,2.6797115000000016,2.3828320000000014
6.367206499999993,6.421899999999989,6.398491999999997,4.062527000000002,2.4843990000000016,2.6015805000000016,2.3593930000000016,2.242204500000001
6.937531499999991,6.179733999999993,8.250037999999991,4.453152500000001,2.2343970000000013,2.3437720000000017,2.2734565000000013,2.460955500000001
6.578146499999992,5.617227499999997,7.539079499999995,4.226595000000001,2.3593950000000015,3.109408000000001,3.6172190000000017,2.960969500000001
5.953158999999995,5.585961999999998,7.812551499999991,4.164092500000001,2.062515500000001,2.0156470000000013,2.375017000000001,2.3203340000000017
6.38286149999999,5.046921999999997,7.984426999999995,3.742225000000003,2.3047070000000023,3.4062740000000025,2.9922055000000016,2.882832500000001
6.781326999999994,6.3437874999999915,7.953193499999996,4.718786999999998,2.5781450000000015,3.2343970000000013,3.421892000000002,3.210963500000002
6.250036999999994,5.460953499999998,7.632853999999996,4.578157999999998,2.2656465000000012,2.789087000000001,3.0390925000000015,2.617213500000001
7.210970999999992,5.820370499999993,7.242214999999992,4.289087,2.3515800000000007,3.0625185000000013,3.0937750000000013,2.781279000000002
6.9609689999999915,6.187547999999991,7.132848999999991,5.4375204999999935,2.226580000000001,2.898466500000002,3.0781410000000013,2.515644000000001
6.445388499999992,4.460962499999999,6.273464999999994,4.007833500000002,2.132832000000001,2.390646000000001,2.3203305000000007,2.156266000000001
5.007846499999996,4.703163499999998,7.296914999999991,3.726593000000002,1.8437645,1.8047030000000008,2.031263500000001,2.0000190000000018
5.640659999999995,5.351599499999992,7.671934999999989,4.453154999999999,2.4922055000000003,3.046894000000001,3.1406405000000017,2.7734485000000006
6.36722949999999,5.9141054999999945,9.398525,4.007854500000003,2.1015825000000015,2.859403000000001,2.7890835000000007,2.671904000000002
5.140647999999997,3.9609650000000025,5.609409,3.9453360000000024,1.953137000000001,2.4140825000000006,2.5390835000000007,2.1640795000000006
6.007843999999993,5.296908999999996,11.000040999999998,4.3906525,2.0625160000000005,2.757837000000001,2.398455500000001,1.9609495000000012
5.898474499999996,5.078161999999997,8.554715999999994,3.570341500000002,2.2031410000000005,3.1484675000000024,3.0078385000000014,2.0312680000000007
8.093822999999995,6.250035499999992,10.070365500000001,4.242225000000001,2.3906480000000014,2.390640000000001,2.515645000000001,2.1797035
6.359393999999993,6.335954499999997,7.609414999999993,4.132843500000003,2.3125170000000006,3.2734540000000014,3.0078330000000006,2.476583500000001
5.289099499999997,4.648471499999998,6.773462999999994,3.250022500000002,1.9140770000000003,2.218770500000001,2.5156460000000007,1.7968890000000006
5.687542999999996,5.968780999999998,7.2031999999999945,5.054729999999997,2.3047090000000017,3.1093940000000004,3.3281400000000017,2.5859555000000016
