electrode_1_waveform_length,electrode_2_waveform_length,electrode_3_waveform_length,electrode_4_waveform_length,electrode_5_waveform_length,electrode_6_waveform_length,electrode_7_waveform_length,electrode_8_waveform_length
4.640643999999996,10.29696700000001,9.289106499999995,4.570338,2.851587000000001,13.742310000000007,38.65627899999999,7.554683999999995
5.578160999999993,16.2657285,8.117238499999997,4.8594179999999945,2.8828345000000017,9.093799500000003,42.7735945,4.679720499999997
4.1562800000000015,7.078177499999995,8.476632499999997,4.554718,2.3359560000000013,9.4922315,35.6016655,4.679702499999997
6.093751999999992,18.859480999999988,7.7031764999999925,4.312527,2.7422055000000007,9.859405500000006,31.2970265,3.4062640000000015
6.273493499999993,20.523534499999993,10.851606500000006,5.750033499999992,3.2656495000000016,12.773492500000012,41.492408000000005,6.0000229999999934
2.6093930000000016,5.093782999999997,6.8984904999999905,4.851599999999996,2.750024000000001,10.687562000000003,37.843869999999995,4.976599999999994
4.679725499999997,11.632870000000008,6.531323999999992,4.648476,2.7890915000000023,9.039116500000008,42.734480000000005,6.578182999999991
5.398488999999992,17.007903499999994,8.656288499999995,5.3203364999999945,2.9375230000000014,8.812544500000003,42.515718,5.203145999999995
3.4297085000000016,6.7266104999999925,9.507866499999997,6.085987499999995,2.2812660000000013,8.859457000000003,30.711066499999976,4.812524999999996
5.984396999999994,18.757918999999976,11.250052499999995,4.8906529999999995,3.3828310000000017,9.078228000000005,35.92197899999997,4.3124885
7.351625999999991,23.00788899999998,12.343816500000008,4.796906999999998,3.0390905000000012,9.140709000000001,33.69543649999998,6.578172999999992
7.734423999999991,21.695449999999997,11.117257,5.335979499999996,3.4140845000000013,12.148455499999997,26.086047499999992,6.203135999999992
4.484410999999999,11.726605500000007,9.179739499999997,4.3828330000000015,3.1640755000000005,13.359472000000007,33.76565999999998,5.453164999999996
3.9297135000000014,11.781341000000005,12.18755950000001,5.6172039999999965,2.6484590000000012,8.375039499999996,24.296940999999986,3.9453320000000014
3.9218980000000014,14.023552500000001,7.156271499999994,4.929724499999998,2.898455500000001,11.343870000000008,44.47664149999998,7.296929999999993
3.960970500000003,13.164115000000004,8.875054999999994,4.242217,2.187518,7.820351999999995,37.570495499999986,3.867234000000001
3.6484795000000023,8.5547325,9.015678499999993,4.734406999999998,2.835965000000002,8.53912,36.984488,4.859426999999993
3.7969120000000016,9.171932000000007,9.109443999999998,5.570350999999994,2.429711000000001,9.164119000000003,37.57046350000001,3.9922075000000015
3.406267000000002,8.812546,8.421934999999994,4.937534999999993,2.6797085000000016,12.554805000000009,33.94550349999999,5.375037999999998
2.5937700000000015,4.6953485000000015,8.593785999999994,5.648472499999995,2.304708500000001,8.328189,35.66414699999997,3.375024000000001
4.015640500000001,12.796961500000004,8.187536999999999,5.054712999999997,2.3437635000000006,8.531321000000002,39.03149100000001,4.125046000000001
2.617212000000001,5.359410999999995,7.367241999999993,4.804715499999997,2.828140000000001,11.898508500000004,36.898614499999994,5.210981499999994
2.7969030000000012,4.554725999999997,6.250023999999994,4.359403499999999,2.7969030000000017,9.960968500000002,28.515735999999997,3.648461500000002
3.601583500000002,9.6875295,7.562554999999994,5.914099999999992,2.484389000000001,8.078174999999996,34.87509350000001,3.507830000000001
4.562513999999998,14.132868,8.257869,5.257850999999996,2.6406480000000014,7.273472999999993,29.85160549999999,4.5390729999999975
4.382822499999999,12.906293000000003,8.210983999999987,5.343788000000001,2.8906420000000015,11.742273000000008,34.02356149999997,3.539079500000001
