electrode_1_mean_absolute_value,electrode_2_mean_absolute_value,electrode_3_mean_absolute_value,electrode_4_mean_absolute_value,electrode_5_mean_absolute_value,electrode_6_mean_absolute_value,electrode_7_mean_absolute_value,electrode_8_mean_absolute_value
-0.009010486666666668,-0.009947926666666667,-0.010416733333333334,-0.009166736666666666,-0.008906306666666666,-0.0082292,-0.00927088,-0.009375056666666666
-0.00932299,-0.01046892,-0.01083342,-0.0090105,-0.009687566666666668,-0.009791686666666667,-0.009062533333333334,-0.008645876666666667
-0.009531303333333331,-0.010104196666666666,-0.010729266666666666,-0.009270909999999999,-0.009895880000000001,-0.00963549,-0.009687566666666668,-0.00953131
-0.009062563333333334,-0.010260476666666666,-0.010468823333333335,-0.010000066666666666,-0.009427133333333334,-0.010104163333333332,-0.008489610000000002,-0.00953131
-0.00984381,-0.010104216666666666,-0.010729263333333332,-0.009479233333333333,-0.010781343333333334,-0.009791786666666665,-0.008385473333333332,-0.00968756
-0.009531296666666668,-0.01046884,-0.0108855,-0.009791743333333333,-0.009947976666666665,-0.009375003333333333,-0.009270926666666669,-0.008854206666666666
-0.009270903333333334,-0.00968765,-0.01109381,-0.00937507,-0.00994799,-0.009322876666666667,-0.009427123333333332,-0.00895838
-0.009062559999999999,-0.009739723333333334,-0.010208406666666668,-0.009010493333333333,-0.010000066666666666,-0.009895923333333334,-0.00921881,-0.009583396666666667
-0.009375053333333333,-0.0103646,-0.01041675,-0.008750059999999999,-0.00921884,-0.009375043333333333,-0.009531293333333333,-0.008281283333333334
-0.009895903333333334,-0.009843766666666668,-0.009948003333333334,-0.009062576666666667,-0.01062507,-0.009791736666666667,-0.01000006,-0.009583393333333332
-0.008333393333333333,-0.01067713,-0.00994799,-0.009531306666666668,-0.010104233333333334,-0.009583356666666668,-0.009010443333333335,-0.009479233333333333
-0.009947966666666665,-0.009791703333333332,-0.010937556666666666,-0.00973965,-0.010208403333333331,-0.010052196666666667,-0.008958346666666667,-0.00979171
-0.009427159999999999,-0.010208456666666667,-0.010000073333333333,-0.0096355,-0.0104688,-0.009895860000000001,-0.009114653333333333,-0.008958393333333333
-0.009687570000000001,-0.01005219,-0.010364643333333333,-0.00953131,-0.00963549,-0.00963543,-0.00859381,-0.009166703333333333
-0.008177156666666666,-0.009687593333333334,-0.010156303333333333,-0.00901048,-0.009583409999999999,-0.010104246666666665,-0.008906319999999999,-0.009270876666666667
-0.009739659999999999,-0.010416713333333332,-0.010833389999999998,-0.009218803333333333,-0.010208396666666668,-0.009739603333333333,-0.009062553333333334,-0.009270886666666665
-0.009166740000000001,-0.00989579,-0.010729263333333334,-0.009531303333333333,-0.010104213333333334,-0.010260469999999999,-0.009479196666666669,-0.00895839
-0.009843843333333333,-0.009843753333333333,-0.010729266666666666,-0.009583426666666667,-0.01026048,-0.009687680000000002,-0.00958345,-0.00937506
-0.009427146666666667,-0.009947990000000002,-0.011250066666666668,-0.008437556666666665,-0.009687533333333331,-0.01041673,-0.008385440000000001,-0.010052163333333333
-0.010000056666666667,-0.010885503333333334,-0.009583413333333332,-0.009427153333333334,-0.010260486666666667,-0.00994802,-0.009166676666666668,-0.00880215
-0.009531323333333331,-0.010468856666666665,-0.010625066666666667,-0.009218823333333332,-0.01000004,-0.009323,-0.008489653333333335,-0.008802119999999998
-0.009583413333333332,-0.009687570000000001,-0.01046877,-0.00942715,-0.010208393333333335,-0.009010466666666666,-0.00927086,-0.009218796666666668
-0.009843803333333333,-0.010052133333333333,-0.010781316666666667,-0.009791726666666667,-0.010104226666666665,-0.008958309999999999,-0.00942716,-0.009479219999999998
-0.009531316666666668,-0.010625069999999999,-0.011145929999999998,-0.009531323333333331,-0.009583386666666667,-0.00989597,-0.00854164,-0.009166703333333333
-0.00958342,-0.010052163333333333,-0.010052153333333333,-0.010208403333333334,-0.010104263333333334,-0.009427176666666667,-0.009531286666666666,-0.009270846666666667
-0.009322966666666667,-0.00989594,-0.010260506666666665,-0.009218800000000001,-0.00947922,-0.009479236666666668,-0.00921881,-0.009166726666666666
-0.009687586666666666,-0.011041713333333335,-0.010156316666666667,-0.009635466666666669,-0.010000070000000002,-0.00911461,-0.008906283333333336,-0.009270869999999999
-0.00937508,-0.009583376666666667,-0.01130216,-0.009322966666666667,-0.010208386666666666,-0.009739590000000001,-0.009062559999999999,-0.00984381
-0.009062579999999999,-0.0105209,-0.011406363333333332,-0.009583396666666667,-0.010000076666666665,-0.009218806666666666,-0.009479203333333332,-0.009427133333333334
-0.008906293333333334,-0.009739659999999999,-0.010000063333333333,-0.01015631,-0.01015633,-0.009427193333333334,-0.008645853333333333,-0.009479223333333332
-0.009375066666666668,-0.010208386666666666,-0.01046879,-0.00927088,-0.010052143333333333,-0.00927095,-0.009427186666666667,-0.009843793333333333
-0.009166706666666666,-0.011197986666666666,-0.011406349999999999,-0.008802133333333335,-0.00984381,-0.00927087,-0.009583416666666667,-0.009166716666666666
-0.009947963333333334,-0.010156473333333334,-0.01078138,-0.00947923,-0.010572963333333333,-0.009687686666666665,-0.009062583333333334,-0.00937504
-0.00942716,-0.010260476666666666,-0.010520856666666667,-0.008958396666666667,-0.00979172,-0.009791713333333334,-0.010052116666666666,-0.009166726666666666
-0.009062566666666667,-0.009010383333333333,-0.009999969999999999,-0.009322983333333333,-0.009583386666666667,-0.008906353333333334,-0.008750086666666667,-0.00880213
-0.009166713333333333,-0.009010476666666666,-0.01000008,-0.009791743333333332,-0.009270893333333334,-0.009479126666666667,-0.009427156666666667,-0.008541690000000001
-0.008854233333333334,-0.010364640000000001,-0.009479216666666668,-0.009062559999999999,-0.009791756666666667,-0.009479320000000001,-0.00906255,-0.009114653333333333
-0.009010483333333335,-0.009948,-0.011458386666666667,-0.009947966666666667,-0.009583376666666667,-0.009791706666666667,-0.00895839,-0.009843823333333333
-0.009062566666666667,-0.010000130000000001,-0.009843856666666666,-0.00968758,-0.010364650000000001,-0.009583373333333332,-0.0094792,-0.009479223333333332
-0.009427143333333332,-0.010208503333333334,-0.010156316666666665,-0.010000076666666665,-0.010156303333333335,-0.009218800000000001,-0.009270876666666667,-0.009739626666666668
-0.009427173333333334,-0.009948010000000002,-0.01135427,-0.009635473333333332,-0.01041673,-0.009479156666666665,-0.009270893333333334,-0.00973963
-0.009739656666666666,-0.010208390000000001,-0.009791689999999999,-0.00895836,-0.009635433333333332,-0.009791659999999999,-0.009635476666666667,-0.008854203333333335
-0.008906326666666665,-0.009895956666666665,-0.010312576666666667,-0.008854236666666668,-0.00973969,-0.00911465,-0.008854196666666665,-0.009010473333333333
-0.009322993333333333,-0.009427136666666665,-0.01072923,-0.009583403333333334,-0.01046881,-0.009947966666666667,-0.008593756666666667,-0.009114619999999999
-0.009479233333333333,-0.011093849999999999,-0.011041783333333333,-0.009948013333333332,-0.01010422,-0.010416769999999999,-0.008906293333333334,-0.01000005
-0.009114656666666669,-0.010208426666666666,-0.011458363333333332,-0.009583436666666667,-0.00942711,-0.009270876666666667,-0.009114639999999999,-0.008645883333333333
-0.009375063333333333,-0.010000086666666666,-0.009895900000000001,-0.009270893333333334,-0.01010425,-0.009687643333333332,-0.00963548,-0.00901045
-0.009323006666666668,-0.010156290000000002,-0.01114586,-0.00916674,-0.010260523333333334,-0.010104176666666666,-0.009010466666666666,-0.00859378
-0.009583406666666667,-0.010000236666666665,-0.010572986666666666,-0.00947922,-0.010052156666666668,-0.00979175,-0.009218813333333332,-0.009166713333333333
-0.009062573333333334,-0.010364606666666666,-0.009791676666666665,-0.009635509999999998,-0.010260493333333332,-0.00937506,-0.009270913333333334,-0.009375050000000001
-0.010104226666666665,-0.010416833333333334,-0.010416700000000001,-0.010520916666666666,-0.010000046666666667,-0.00958342,-0.00963546,-0.00947922
-0.009895880000000001,-0.00927091,-0.01031257,-0.009166753333333333,-0.01046883,-0.009114696666666668,-0.00864588,-0.008697963333333334
-0.009010456666666666,-0.010781409999999998,-0.010312556666666667,-0.009375076666666666,-0.010208436666666666,-0.0090625,-0.00947924,-0.009166716666666668
-0.009166726666666666,-0.009947936666666666,-0.010312496666666665,-0.009322993333333333,-0.009895883333333334,-0.01052091,-0.009062546666666667,-0.009583383333333332
-0.009166726666666666,-0.00958356,-0.011875050000000002,-0.010364653333333333,-0.010208383333333335,-0.00911468,-0.009479243333333331,-0.010208406666666664
-0.009635530000000002,-0.00979179,-0.010156286666666665,-0.009843826666666666,-0.010625053333333334,-0.01005208,-0.009270886666666665,-0.008854219999999998
-0.00942713,-0.010364563333333333,-0.01010424,-0.009947970000000002,-0.009323003333333331,-0.009322973333333333,-0.009166776666666668,-0.009687530000000001
-0.01010425,-0.010364786666666667,-0.011406393333333332,-0.009166733333333333,-0.010156293333333333,-0.009583393333333332,-0.00906254,-0.010052123333333333
-0.009062563333333334,-0.011093790000000001,-0.01067711,-0.010000063333333333,-0.01031261,-0.01,-0.00895841,-0.009114646666666667
-0.0089063,-0.009999906666666666,-0.009531366666666668,-0.010156333333333333,-0.010677143333333333,-0.009687536666666666,-0.00921879,-0.009635476666666667
-0.009322976666666666,-0.009999956666666667,-0.010416670000000001,-0.008906319999999997,-0.009739643333333334,-0.009843813333333333,-0.00911463,-0.009635483333333333
-0.009270876666666667,-0.00958333,-0.010052150000000001,-0.008385473333333334,-0.010312563333333333,-0.009791713333333334,-0.009375063333333333,-0.008697973333333333
-0.008854223333333335,-0.00979168333333333,-0.011041716666666666,-0.009583393333333332,-0.01000005,-0.010000036666666667,-0.009427173333333334,-0.008854213333333335
-0.00911465,-0.01031266,-0.011145936666666667,-0.00875007,-0.009687556666666666,-0.009270909999999999,-0.009270916666666667,-0.009062566666666667
-0.008593803333333335,-0.010260386666666666,-0.010781306666666669,-0.009323,-0.009583406666666665,-0.009270886666666669,-0.009947976666666665,-0.0095313
-0.00875005,-0.00932322,-0.011041660000000002,-0.008906309999999999,-0.009843823333333333,-0.008906316666666666,-0.00869792,-0.009687553333333333
-0.009635506666666667,-0.01057311,-0.011614736666666667,-0.0092709,-0.009895880000000001,-0.009583396666666667,-0.008437526666666667,-0.009322966666666668
-0.008437566666666667,-0.010312596666666667,-0.010729233333333334,-0.009322986666666668,-0.009583373333333332,-0.009791763333333332,-0.008541736666666667,-0.00963547
-0.009062556666666666,-0.01010425,-0.010364623333333333,-0.009479233333333333,-0.010364643333333333,-0.009062556666666666,-0.009114596666666667,-0.009479226666666667
-0.009531320000000001,-0.009374956666666667,-0.010260496666666665,-0.009583403333333334,-0.010260476666666667,-0.009948043333333333,-0.009218796666666668,-0.009739639999999999
-0.009635473333333333,-0.00937502,-0.011250073333333334,-0.009479236666666667,-0.010000053333333335,-0.009374996666666666,-0.008854256666666668,-0.009114639999999999
-0.009062556666666666,-0.010104266666666665,-0.01031252,-0.009062559999999999,-0.010052150000000001,-0.00958342,-0.009062523333333334,-0.008802139999999998
-0.009427136666666667,-0.010416819999999999,-0.011041626666666667,-0.009218816666666668,-0.009895926666666667,-0.009843686666666667,-0.009583443333333334,-0.009322993333333333
-0.009114619999999999,-0.00989593,-0.010416769999999999,-0.009375076666666666,-0.009531293333333333,-0.00942711,-0.009322993333333333,-0.009062553333333334
-0.008697976666666666,-0.009895986666666665,-0.010416663333333333,-0.008906313333333334,-0.008854226666666668,-0.009375140000000002,-0.008802139999999998,-0.009583389999999999
-0.008437563333333334,-0.010000003333333332,-0.010156373333333333,-0.009114663333333333,-0.010052150000000001,-0.010104236666666667,-0.009010443333333333,-0.00953129
-0.009791726666666667,-0.010052143333333333,-0.01000012,-0.009791756666666667,-0.010312563333333333,-0.00947919,-0.009114563333333334,-0.009270889999999999
-0.0090105,-0.010000050000000002,-0.009895926666666666,-0.009895906666666666,-0.01015633,-0.009114663333333333,-0.009323013333333331,-0.009218816666666668
-0.009114656666666669,-0.010625046666666667,-0.01104175,-0.010000069999999998,-0.010000083333333333,-0.009427179999999999,-0.009375056666666668,-0.009270886666666665
