electrode_1_mean_absolute_value,electrode_2_mean_absolute_value,electrode_3_mean_absolute_value,electrode_4_mean_absolute_value,electrode_5_mean_absolute_value,electrode_6_mean_absolute_value,electrode_7_mean_absolute_value,electrode_8_mean_absolute_value
-0.00812502,-0.011041776666666668,-0.010677306666666667,-0.010208449999999999,-0.010208366666666665,-0.009322983333333333,-0.008541720000000001,-0.0095834
-0.009635349999999999,-0.009062453333333333,-0.009062513333333334,-0.00859376,-0.008958363333333335,-0.009374983333333335,-0.00911463,-0.008906316666666667
-0.009114563333333334,-0.009843753333333333,-0.009322899999999999,-0.009427156666666665,-0.009843850000000001,-0.009947956666666667,-0.009427156666666669,-0.00921881
-0.01104161,-0.010520983333333334,-0.009583543333333333,-0.010989676666666667,-0.0108334,-0.010416746666666666,-0.009114619999999999,-0.00984381
-0.009479313333333333,-0.009375266666666665,-0.010885403333333335,-0.009427139999999999,-0.009843766666666667,-0.008802173333333335,-0.00947924,-0.009114659999999998
-0.010520813333333334,-0.01140632,-0.011510466666666668,-0.009635410000000002,-0.009583366666666666,-0.009062593333333334,-0.009479213333333333,-0.009322963333333333
-0.008750036666666669,-0.009218913333333332,-0.009427076666666668,-0.009010563333333332,-0.00942715,-0.009375073333333333,-0.008333386666666668,-0.009010496666666668
-0.008802103333333334,-0.009531236666666668,-0.010312726666666668,-0.009375073333333334,-0.009843833333333333,-0.00927088,-0.008854223333333333,-0.009322963333333333
-0.00822929,-0.008697886666666666,-0.009218866666666667,-0.00937502,-0.009479223333333333,-0.00932294,-0.008229213333333332,-0.00937505
-0.009895906666666668,-0.011406330000000001,-0.010156259999999999,-0.010104313333333333,-0.010052183333333332,-0.008958353333333334,-0.00916673,-0.009114633333333334
-0.008593766666666666,-0.010208386666666664,-0.008802123333333335,-0.008854180000000001,-0.00994794,-0.01026048,-0.009270889999999999,-0.007760466666666668
-0.008385430000000001,-0.010156346666666668,-0.010104246666666667,-0.008489566666666667,-0.009531256666666668,-0.008958443333333333,-0.009010473333333333,-0.009739646666666667
-0.010625166666666666,-0.009219026666666666,-0.01020839,-0.009375133333333334,-0.009791763333333335,-0.009531316666666668,-0.009583423333333332,-0.009583376666666667
-0.009166653333333335,-0.009687553333333333,-0.010572926666666668,-0.009427213333333332,-0.01010427,-0.00989593,-0.009062566666666667,-0.009062556666666667
-0.008072976666666665,-0.009114643333333334,-0.00958346,-0.009375003333333333,-0.010052123333333333,-0.009375056666666668,-0.009218816666666668,-0.0089584
-0.00916673,-0.009895893333333333,-0.011562580000000003,-0.009895843333333335,-0.010156306666666668,-0.009218813333333332,-0.009427139999999999,-0.009375063333333333
-0.009166716666666666,-0.009687616666666668,-0.007916636666666668,-0.00994798,-0.01026046,-0.009166696666666665,-0.008906296666666667,-0.008489666666666666
-0.009270873333333334,-0.009531243333333333,-0.011042026666666668,-0.008802093333333334,-0.010364606666666666,-0.009270913333333332,-0.008229233333333334,-0.00843755
-0.010000026666666667,-0.009843823333333333,-0.009791786666666667,-0.009687516666666666,-0.009895903333333334,-0.00963547,-0.008802156666666667,-0.009791723333333332
-0.008697956666666666,-0.009583323333333334,-0.01041674,-0.008854203333333335,-0.010052090000000001,-0.009270893333333334,-0.009531340000000001,-0.00932299
-0.009166723333333333,-0.009948023333333333,-0.011666846666666666,-0.008854173333333335,-0.009479219999999998,-0.009947973333333332,-0.009010483333333335,-0.008489626666666666
-0.009739606666666668,-0.009791763333333333,-0.009114583333333334,-0.008906309999999999,-0.010000106666666666,-0.009791736666666667,-0.009635466666666669,-0.009427136666666665
-0.00895834,-0.01010429,-0.010625139999999998,-0.010104240000000002,-0.009947956666666667,-0.00968754,-0.008958396666666667,-0.009218813333333332
-0.009010496666666666,-0.009375076666666666,-0.010625066666666667,-0.009687613333333334,-0.010260486666666667,-0.009583423333333334,-0.009739643333333332,-0.008906309999999999
-0.009427126666666667,-0.009843856666666666,-0.01161465,-0.009479156666666667,-0.009166783333333333,-0.009114613333333332,-0.008645906666666666,-0.008906309999999999
-0.009010413333333333,-0.009635486666666667,-0.010260423333333334,-0.01010427,-0.010312513333333332,-0.008906336666666667,-0.009218826666666666,-0.008750076666666665
-0.009114586666666667,-0.009062526666666666,-0.010312666666666666,-0.009114643333333334,-0.00968751,-0.00911469,-0.008541729999999999,-0.00885423
-0.008958443333333333,-0.010156386666666666,-0.010937453333333333,-0.00942711,-0.010364720000000001,-0.009739646666666667,-0.00848963,-0.008854220000000001
-0.009687570000000001,-0.01031257,-0.010833546666666668,-0.009479276666666668,-0.010364633333333335,-0.008750003333333332,-0.00916671,-0.009895893333333333
-0.008385483333333334,-0.009739596666666668,-0.010260340000000001,-0.010052176666666666,-0.010468863333333333,-0.010312586666666667,-0.009322976666666666,-0.009687550000000001
-0.00994802,-0.01015639,-0.0091667,-0.009895906666666668,-0.00947916,-0.009583326666666666,-0.009687566666666668,-0.008958383333333335
-0.009843803333333333,-0.010260513333333332,-0.010677156666666668,-0.009375056666666666,-0.010104233333333334,-0.009166713333333333,-0.008645883333333335,-0.00911463
-0.010052153333333334,-0.009947976666666665,-0.010573153333333333,-0.009427143333333332,-0.009739653333333334,-0.00942717,-0.008906316666666667,-0.008697973333333334
-0.009166756666666668,-0.009531300000000001,-0.009583403333333334,-0.009427113333333332,-0.01005216,-0.010156336666666666,-0.009062573333333334,-0.00901048
-0.00901047,-0.00958344,-0.010937493333333333,-0.009843840000000001,-0.01000006,-0.009062599999999999,-0.009010496666666666,-0.00848965
-0.008177136666666666,-0.009062486666666666,-0.010260656666666668,-0.010260323333333333,-0.009531393333333334,-0.009895926666666666,-0.008645886666666667,-0.009166706666666666
-0.00984379,-0.008906180000000001,-0.009479099999999999,-0.009948073333333335,-0.010781303333333334,-0.009999996666666667,-0.008802139999999998,-0.008958383333333335
-0.009947876666666668,-0.011041823333333334,-0.010416766666666665,-0.009895976666666669,-0.009635543333333333,-0.010156246666666667,-0.009062573333333334,-0.00916675
-0.009323003333333333,-0.008229123333333333,-0.009947946666666667,-0.008177293333333335,-0.009895916666666666,-0.009270869999999999,-0.008698,-0.009427166666666667
-0.008281353333333335,-0.008802180000000001,-0.011510466666666667,-0.010104126666666668,-0.010260466666666667,-0.009010443333333335,-0.009270909999999999,-0.008802133333333335
-0.010572706666666664,-0.010781409999999998,-0.009427070000000001,-0.00979161,-0.00979171,-0.009687616666666666,-0.009270916666666667,-0.008541720000000001
-0.009635356666666667,-0.009427083333333334,-0.009114523333333333,-0.008750019999999999,-0.009739596666666666,-0.00906248,-0.009062546666666666,-0.00916674
-0.009739556666666666,-0.010260466666666667,-0.009322933333333333,-0.009270833333333334,-0.010468826666666669,-0.009270913333333334,-0.008958410000000002,-0.008593813333333334
-0.009583283333333333,-0.011041693333333333,-0.010729243333333333,-0.009531283333333333,-0.00979176,-0.009583363333333332,-0.009531326666666666,-0.00953131
-0.00989588333333333,-0.009947836666666666,-0.010677063333333332,-0.00989601,-0.010312543333333334,-0.009531236666666668,-0.009427163333333332,-0.009010456666666666
-0.009843683333333332,-0.0096356,-0.009895656666666667,-0.008958436666666668,-0.01020846,-0.009218763333333335,-0.009635506666666667,-0.008906286666666666
-0.008229209999999999,-0.009531183333333334,-0.00973963,-0.008854156666666666,-0.008802113333333333,-0.009583376666666667,-0.008489636666666666,-0.00895838
-0.00947929,-0.010572993333333332,-0.010312586666666667,-0.00885428,-0.010625069999999999,-0.010104276666666667,-0.009635466666666669,-0.009270883333333334
-0.009270980000000002,-0.00968754,-0.010312576666666665,-0.009427136666666667,-0.009375066666666668,-0.009687580000000003,-0.009010473333333333,-0.008958383333333335
-0.009114633333333334,-0.010625066666666667,-0.009531393333333334,-0.009427103333333332,-0.00973965,-0.00880213,-0.008906326666666665,-0.00859381
-0.009583383333333334,-0.009583423333333334,-0.011197879999999999,-0.009739673333333334,-0.010156323333333333,-0.009322973333333333,-0.009270896666666667,-0.008854216666666668
-0.010156286666666665,-0.009843753333333332,-0.010677069999999999,-0.009635436666666667,-0.010416746666666667,-0.009375036666666666,-0.009114626666666667,-0.009114626666666667
-0.010000026666666667,-0.01020846,-0.010520866666666665,-0.008958389999999998,-0.00979167,-0.009791676666666667,-0.009479236666666667,-0.009531326666666668
-0.009270833333333334,-0.009687566666666668,-0.010573183333333335,-0.009739610000000001,-0.010416753333333334,-0.009427173333333334,-0.008854226666666666,-0.009166723333333333
-0.009895936666666666,-0.010208366666666665,-0.0110417,-0.008698019999999999,-0.009635493333333333,-0.009583453333333334,-0.00906257,-0.00864587
-0.00901052,-0.009635466666666669,-0.011614640000000002,-0.009947983333333334,-0.0107293,-0.009843833333333333,-0.00895841,-0.008854246666666668
-0.009270816666666667,-0.009479340000000001,-0.010156300000000002,-0.009375,-0.009739663333333332,-0.009687570000000001,-0.009166716666666666,-0.0085938
-0.009375040000000001,-0.010572999999999999,-0.010000023333333333,-0.009270903333333334,-0.009583369999999999,-0.009479226666666667,-0.008906293333333334,-0.01015631
-0.009739613333333334,-0.01005212,-0.011145866666666667,-0.0095314,-0.009843843333333333,-0.0101563,-0.008906313333333334,-0.010052146666666666
-0.008958393333333333,-0.010312656666666666,-0.01020851,-0.008906329999999999,-0.009687613333333333,-0.008593843333333332,-0.008593816666666667,-0.009322986666666666
-0.008697983333333334,-0.010312586666666667,-0.0108334,-0.009166733333333333,-0.0103125,-0.010156343333333333,-0.008541733333333334,-0.009635483333333333
-0.008906323333333334,-0.00979169,-0.01098965,-0.009322993333333333,-0.0095313,-0.010208383333333335,-0.009062576666666666,-0.008906296666666667
-0.010312563333333333,-0.01031256,-0.00984386,-0.009531303333333333,-0.00958342,-0.0101043,-0.009270886666666667,-0.00880214
-0.009427126666666667,-0.010208430000000001,-0.010781309999999999,-0.010000053333333331,-0.010000076666666665,-0.009531336666666668,-0.009322936666666667,-0.009531293333333333
-0.008906283333333332,-0.01026051,-0.011666836666666666,-0.009687563333333333,-0.009791756666666667,-0.009687556666666666,-0.008802136666666667,-0.009531326666666666
-0.008958393333333333,-0.00973963333333333,-0.010625113333333335,-0.008697986666666668,-0.010052156666666666,-0.010260473333333332,-0.00880213,-0.009427153333333334
-0.008906323333333334,-0.00953133,-0.010104193333333334,-0.009427129999999999,-0.010416703333333333,-0.009218773333333334,-0.010312563333333333,-0.009479213333333333
-0.00947923,-0.010885523333333334,-0.010520866666666665,-0.008958416666666667,-0.010260503333333334,-0.010312606666666667,-0.009531316666666668,-0.010156313333333333
-0.009062543333333334,-0.009948030000000002,-0.011198026666666666,-0.009218829999999999,-0.010052156666666668,-0.00994804,-0.009010449999999998,-0.009479236666666667
-0.008958363333333335,-0.00901048,-0.010572913333333333,-0.009062566666666667,-0.009323030000000001,-0.009114616666666665,-0.00869798,-0.009322966666666667
-0.00885421,-0.009687576666666668,-0.009947976666666665,-0.009531313333333333,-0.009531336666666668,-0.00921889,-0.00937508,-0.008645866666666667
-0.009479236666666668,-0.010833373333333333,-0.010260486666666666,-0.009270893333333334,-0.009843700000000002,-0.009739603333333333,-0.008802183333333333,-0.009270883333333334
-0.009166716666666668,-0.009218823333333334,-0.01052085,-0.009270883333333334,-0.009583383333333332,-0.009843813333333333,-0.008437543333333334,-0.009375053333333333
-0.00968758,-0.010625056666666665,-0.01057302,-0.00947925,-0.009583396666666667,-0.010104193333333332,-0.008489633333333335,-0.009218793333333334
-0.00927092,-0.010312566666666667,-0.009739643333333332,-0.009479226666666667,-0.0097917,-0.009010406666666667,-0.009218806666666668,-0.009322949999999998
-0.009947993333333332,-0.010989599999999999,-0.010937679999999998,-0.009479226666666667,-0.009843866666666666,-0.009323023333333333,-0.008593806666666665,-0.009062559999999999
-0.009583383333333332,-0.009739659999999999,-0.010520876666666665,-0.009635496666666667,-0.009583316666666668,-0.009322963333333333,-0.00901049,-0.008906269999999999
-0.008958369999999998,-0.0100001,-0.009843816666666666,-0.009270853333333334,-0.010468806666666667,-0.009687570000000001,-0.008854213333333335,-0.00968756
-0.009531306666666666,-0.010416776666666665,-0.010989746666666666,-0.010156323333333332,-0.01046879,-0.00979173,-0.00984383,-0.009739646666666667
-0.009375073333333333,-0.008958343333333334,-0.011145943333333333,-0.010000043333333333,-0.010000083333333333,-0.009375063333333333,-0.008906299999999999,-0.009739639999999999
