electrode_1_mean_absolute_value,electrode_2_mean_absolute_value,electrode_3_mean_absolute_value,electrode_4_mean_absolute_value,electrode_5_mean_absolute_value,electrode_6_mean_absolute_value,electrode_7_mean_absolute_value,electrode_8_mean_absolute_value
-0.008645863333333335,-0.009323126666666666,-0.009583333333333333,-0.009166716666666668,-0.01026049,-0.009739646666666667,-0.0020834566666666676,-0.008906303333333332
-0.009687610000000001,-0.009322953333333335,-0.010312583333333333,-0.009114656666666667,-0.010208403333333334,-0.009322966666666668,-0.001197750000000003,-0.009166599999999999
-0.00828132,-0.008645933333333335,-0.009270896666666667,-0.008593816666666667,-0.009791726666666667,-0.009479206666666668,0.0015104833333333318,-0.00880213
-0.008698023333333334,-0.009062466666666666,-0.011250113333333332,-0.009843843333333333,-0.009583406666666667,-0.009687543333333333,-0.010104113333333335,-0.009895873333333333
-0.008645916666666666,-0.009635413333333332,-0.009270996666666666,-0.00953134,-0.0105209,-0.009583433333333332,0.00036469000000000307,-0.009947949999999999
-0.008645896666666666,-0.009427116666666666,-0.010625126666666667,-0.009895953333333332,-0.01036466,-0.00973956,-0.005103976666666669,-0.009427223333333332
-0.00880217,-0.010312496666666669,-0.010677223333333333,-0.0091147,-0.00880215,-0.009270826666666667,-0.000937693333333333,-0.008958463333333333
-0.009687590000000001,-0.008125153333333334,-0.010677159999999998,-0.009270873333333334,-0.009739646666666667,-0.009843866666666666,-0.005156266666666666,-0.00921877
-0.009062553333333334,-0.009010566666666667,-0.010937503333333331,-0.010000006666666667,-0.010208410000000001,-0.009687586666666668,-0.005937699999999998,-0.008906236666666668
-0.008750023333333332,-0.007031430000000002,-0.010625046666666667,-0.009322966666666667,-0.01036464,-0.010572926666666668,-0.00468746,-0.010260413333333333
-0.009635610000000001,-0.01010392,-0.009374929999999998,-0.00921880666666667,-0.01026048,-0.009427129999999999,0.0013021633333333287,-0.008958390000000002
-0.009531333333333333,-0.007916903333333334,-0.010104193333333334,-0.009218846666666666,-0.00963547,-0.009739613333333333,-0.0033854266666666667,-0.009375089999999999
