electrode_1_average_amplitude_change,electrode_2_average_amplitude_change,electrode_3_average_amplitude_change,electrode_4_average_amplitude_change,electrode_5_average_amplitude_change,electrode_6_average_amplitude_change,electrode_7_average_amplitude_change,electrode_8_average_amplitude_change
0.10734436999999998,0.12385467333333326,0.26531365666666673,0.06619812000000001,0.03723980999999998,0.05510450666666662,0.11875075333333332,0.17604315666666667
0.09869856333333336,0.11640708999999984,0.36791709333333344,0.07015658000000002,0.038594076666666616,0.05401079666666663,0.05713593999999998,0.1781259933333333
0.0843753033333334,0.11161554666666665,0.45307446666666684,0.07052122333333338,0.03687525666666665,0.09453185666666666,0.1668753733333333,0.16453172333333327
0.07218788000000001,0.11052152000000004,0.3341158866666667,0.06286479333333331,0.03401060333333332,0.08057323333333334,0.23187637333333333,0.24239677333333332
0.10385480666666672,0.09531322000000002,0.47328236,0.06932341333333338,0.039687726666666624,0.0887504,0.21307445000000003,0.2452098066666667
0.10635500333333332,0.13651131666666663,0.4536469799999999,0.08885482666666666,0.03833353999999998,0.05630245333333329,0.21276166000000005,0.26895919333333324
0.11380298999999994,0.09630260666666669,0.41547015333333354,0.08760477333333337,0.0417711333333333,0.09557362666666668,0.1337504133333333,0.19073050666666672
0.11286524,0.14010539666666663,0.45880323333333345,0.09541732,0.049792013333333274,0.08593829333333333,0.18395877999999988,0.2109912866666669
0.11781356666666655,0.08604226000000004,0.5043766600000006,0.09322960333333334,0.038437736666666646,0.05442748666666664,0.18640732666666657,0.2861988066666666
0.09401088000000005,0.08739642000000002,0.42515741333333334,0.1061985866666667,0.05223972999999995,0.06338601333333328,0.13682381999999996,0.2797930800000001
0.09989597333333335,0.06718802333333332,0.3552097933333336,0.05880259666666667,0.03104186666666666,0.07979219333333337,0.17421906666666667,0.2759907233333334
0.0999485666666667,0.08515661000000002,0.4041160800000001,0.11286534999999993,0.04197947333333332,0.08848998666666663,0.1440631533333333,0.23984437999999988
0.11895859999999997,0.07671912000000002,0.38718874666666675,0.09765666666666663,0.035573096666666665,0.062031566666666614,0.05562525333333332,0.21203261333333326
0.10062546000000003,0.08984426333333335,0.38338685666666683,0.08510458333333332,0.04432338999999996,0.08145888666666663,0.19932367333333326,0.2700014733333334
0.10192775999999998,0.18312595333333334,0.4223450533333335,0.09276110666666665,0.03375025333333332,0.0804694633333334,0.15859434000000006,0.2801054866666667
0.11645911333333328,0.08958405999999997,0.44770983666666686,0.13208454666666655,0.04473995666666662,0.0700526533333333,0.2008862633333332,0.32239737333333357
0.13734423999999984,0.09265671,0.4765637600000001,0.11536495333333327,0.046458563333333265,0.07849,0.11567798333333326,0.23526163333333325
0.1208340466666667,0.09250020000000002,0.41349071333333354,0.08505263000000005,0.045416853333333326,0.05671901333333332,0.30843879333333346,0.2699488166666667
0.11041728666666668,0.09864610333333328,0.4932822866666666,0.0990631333333333,0.04208359333333328,0.06989608666666665,0.2580223400000001,0.22307397333333312
0.10041748000000002,0.09296943333333337,0.4125008800000001,0.07947956666666665,0.03260442666666666,0.05432321999999996,0.19703218666666655,0.2566675933333334
0.1160944133333333,0.18078249999999987,0.4581266133333333,0.09036538,0.0468751633333333,0.09453202000000004,0.2285426733333333,0.1359377933333333
0.0944796733333334,0.18541768666666664,0.3798979533333336,0.08744837999999999,0.04869822999999995,0.11239639666666655,0.15364652333333326,0.11625058666666668
0.09932354666666668,0.1579699466666666,0.36036571333333334,0.07375050666666665,0.045885589999999955,0.09447965,0.17479244666666652,0.14109445333333337
0.10885463999999996,0.1757819466666667,0.4189082933333336,0.08171899333333331,0.04093766666666664,0.11302214000000002,0.1874489733333334,0.12307345
0.09651103999999999,0.17510547999999998,0.5065638833333336,0.09166693333333331,0.04385439999999997,0.1172402633333332,0.13807411333333333,0.1598443899999999
0.09823002000000002,0.16536561999999996,0.3894811066666669,0.10890666999999998,0.04161477333333331,0.10369875333333335,0.12041751333333325,0.1334904933333332
0.08578188000000002,0.14817813333333327,0.45781382666666703,0.08281316666666666,0.04906271333333329,0.09864618666666669,0.13427156333333332,0.17609485333333333
0.13750093333333333,0.24031430000000006,0.42453295666666696,0.12489705333333324,0.04322935999999995,0.10708430000000005,0.1454176466666666,0.16182352999999997
0.07807339,0.1234897666666667,0.4347406933333335,0.07588592666666662,0.044895903333333306,0.14057343666666658,0.08744834000000001,0.16802162999999998
0.09052169333333332,0.14942817666666677,0.4722408333333336,0.08536490666666668,0.054896233333333315,0.08536506666666668,0.08786517333333337,0.17854260666666666
0.07250054,0.11364634666666665,0.39073036000000017,0.07583361333333337,0.03734387999999998,0.09703180333333333,0.08802122333333333,0.17359480666666663
0.08401105333333338,0.16041770666666658,0.44015770000000015,0.08833420000000004,0.0443753033333333,0.07244857333333336,0.11359434666666658,0.17083379666666657
0.06041697999999999,0.09682344000000001,0.3645849866666669,0.09057373333333334,0.0456773433333333,0.09708408666666665,0.07666716666666669,0.16156331999999995
