electrode_1_average_amplitude_change,electrode_2_average_amplitude_change,electrode_3_average_amplitude_change,electrode_4_average_amplitude_change,electrode_5_average_amplitude_change,electrode_6_average_amplitude_change,electrode_7_average_amplitude_change,electrode_8_average_amplitude_change
0.03093762666666664,0.06864644666666674,0.06192737666666664,0.030468919999999997,0.01901058000000001,0.09161540000000004,0.2577085266666666,0.05036455999999996
0.03718773999999995,0.10843819,0.054114923333333315,0.032396119999999966,0.01921889666666668,0.06062533000000002,0.28515729666666667,0.031198136666666643
0.027708533333333344,0.04718784999999997,0.05651088333333332,0.030364786666666668,0.015573040000000008,0.06328154333333334,0.23734443666666669,0.031198016666666644
0.04062501333333328,0.12572987333333324,0.05135450999999995,0.02875018,0.018281370000000005,0.06572937000000004,0.20864684333333333,0.022708426666666677
0.04182328999999995,0.1368235633333333,0.07234404333333337,0.03833355666666661,0.021770996666666678,0.08515661666666675,0.2766160533333334,0.04000015333333329
0.017395953333333346,0.03395855333333331,0.045989936666666606,0.03234399999999997,0.01833349333333334,0.07125041333333336,0.25229246666666666,0.033177333333333295
0.031198169999999983,0.07755246666666672,0.04354215999999995,0.030989839999999998,0.01859394333333335,0.06026077666666672,0.28489653333333337,0.043854553333333275
0.03598992666666661,0.1133860233333333,0.05770858999999997,0.035468909999999965,0.019583486666666677,0.05875029666666669,0.28343812,0.034687639999999964
0.022864723333333344,0.04484406999999995,0.06338577666666664,0.04057324999999997,0.015208440000000009,0.05906304666666668,0.2047404433333332,0.03208349999999997
0.03989597999999996,0.12505279333333316,0.07500034999999997,0.03260435333333333,0.02255220666666668,0.06052152000000003,0.23947985999999982,0.02874992333333333
0.04901083999999994,0.15338592666666653,0.08229211000000006,0.03197937999999999,0.020260603333333342,0.06093806000000001,0.22463624333333318,0.04385448666666661
0.0515628266666666,0.1446363333333333,0.07411504666666667,0.03557319666666664,0.02276056333333334,0.08098970333333332,0.1739069833333333,0.041354239999999945
0.029896073333333325,0.07817737000000005,0.06119826333333331,0.029218886666666676,0.02109383666666667,0.08906314666666672,0.22510439999999987,0.036354433333333304
0.02619809000000001,0.07854227333333337,0.08125039666666672,0.03744802666666664,0.017656393333333343,0.055833596666666645,0.16197960666666658,0.02630221333333334
0.026145986666666676,0.09349035,0.047708476666666624,0.032864829999999984,0.019323036666666675,0.07562580000000005,0.29651094333333317,0.04864619999999995
0.02640647000000002,0.0877607666666667,0.05916703333333329,0.028281446666666668,0.014583453333333333,0.05213567999999997,0.25046996999999993,0.02578156000000001
0.024323196666666682,0.05703155,0.060104523333333285,0.03156271333333332,0.018906433333333347,0.05692746666666667,0.24656325333333332,0.032396179999999955
0.025312746666666677,0.06114621333333338,0.060729626666666654,0.03713567333333329,0.01619807333333334,0.061094126666666686,0.2504697566666667,0.026614716666666677
0.02270844666666668,0.05875030666666666,0.056146233333333295,0.03291689999999996,0.017864723333333343,0.08369870000000006,0.22630335666666657,0.03583358666666665
0.01729180000000001,0.03130232333333334,0.05729190666666663,0.0376564833333333,0.01536472333333334,0.05552126,0.23776097999999982,0.02250016000000001
0.026770936666666672,0.0853130766666667,0.05458357999999999,0.03369808666666665,0.015625090000000005,0.05687547333333334,0.2602099400000001,0.027500306666666675
0.017448080000000008,0.03572940666666664,0.04911494666666662,0.03203143666666664,0.018854266666666675,0.07932339000000002,0.24599076333333328,0.03473987666666663
0.01864602000000001,0.03036483999999998,0.04166682666666662,0.029062689999999995,0.01864602000000001,0.06640645666666668,0.19010490666666666,0.02432307666666668
